측정소명,초미세먼지,오존
도봉구,35,0.044
강서구,37,0.04
양천구,41,0.032
금천구,40,0.035
동작구,42,0.031
관악구,35,0.036
구로구,36,0.045
영등포구,36,0.036
서초구,31,0.049
강동구,44,0.038
송파구,39,0.034
강남구,36,0.044
중구,43,0.04
종로구,41,0.03
용산구,39,0.043
은평구,34,0.044
서대문구,33,0.04
마포구,33,0.033
중랑구,36,0.034
광진구,31,0.038
노원구,42,0.036
도봉구,33,0.045
강북구,39,0.036
성동구,38,0.044
성북구,34,0.043
동대문구,30,0.039
구로구,37,0.045
강서구,38,0.04
동작구,47,0.032
영등포구,35,0.038
관악구,35,0.036
양천구,43,0.033
금천구,40,0.035
강남구,39,0.044
송파구,40,0.037
강동구,45,0.039
서초구,34,0.05
용산구,44,0.041
종로구,46,0.03
중구,49,0.038
은평구,41,0.042
마포구,34,0.033
서대문구,33,0.041
도봉구,30,0.046
동대문구,37,0.04
성북구,35,0.043
노원구,50,0.037
강북구,44,0.037
광진구,39,0.037
성동구,44,0.044
중랑구,43,0.035
영등포구,40,0.036
관악구,35,0.036
금천구,44,0.034
동작구,50,0.032
양천구,44,0.035
구로구,34,0.044
강서구,39,0.041
강남구,42,0.043
서초구,37,0.049
강동구,52,0.039
송파구,45,0.033
용산구,46,0.04
중구,55,0.038
종로구,50,0.031
마포구,42,0.034
서대문구,42,0.041
은평구,44,0.044
중랑구,46,0.035
강북구,54,0.038
광진구,49,0.037
성북구,43,0.043
노원구,57,0.036
동대문구,42,0.039
도봉구,42,0.046
성동구,46,0.044
관악구,38,0.035
동작구,53,0.031
금천구,48,0.035
강서구,44,0.039
양천구,48,0.032
영등포구,43,0.036
구로구,44,0.041
강남구,46,0.044
강동구,53,0.04
송파구,51,0.034
서초구,40,0.05
중구,52,0.041
용산구,46,0.039
종로구,48,0.031
은평구,40,0.047
서대문구,44,0.04
마포구,43,0.034
중랑구,44,0.037
강북구,53,0.04
도봉구,44,0.047
성동구,44,0.042
동대문구,39,0.039
노원구,54,0.036
광진구,41,0.038
성북구,44,0.042
관악구,0,0.037
구로구,39,0.045
동작구,52,0.032
영등포구,43,0.034
강서구,46,0.04
금천구,46,0.036
양천구,47,0.037
강동구,52,0.039
송파구,45,0.033
강남구,45,0.042
서초구,39,0.047
중구,52,0.04
용산구,47,0.044
종로구,54,0.032
마포구,48,0.034
서대문구,47,0.041
은평구,44,0.045
중랑구,48,0.037
강북구,56,0.039
광진구,41,0.037
성동구,48,0.042
도봉구,39,0.048
성북구,44,0.042
동대문구,43,0.04
노원구,54,0.037
영등포구,46,0.036
구로구,42,0.046
동작구,53,0.033
금천구,47,0.037
강서구,49,0.042
관악구,0,0
양천구,54,0.039
강남구,49,0.043
송파구,51,0.036
서초구,39,0.048
강동구,57,0.04
중구,50,0.041
용산구,44,0.042
종로구,48,0.032
은평구,39,0.047
마포구,45,0.037
서대문구,48,0.044
도봉구,45,0.048
광진구,45,0.038
노원구,49,0.037
성북구,44,0.041
강북구,51,0.038
동대문구,39,0.042
중랑구,41,0.038
성동구,44,0.042
양천구,49,0.043
영등포구,46,0.037
동작구,51,0.035
금천구,47,0.039
관악구,0,0
강서구,46,0.044
구로구,42,0.046
서초구,43,0.049
강남구,44,0.045
강동구,48,0.04
송파구,45,0.036
용산구,40,0.042
종로구,42,0.032
중구,48,0.039
서대문구,37,0.043
은평구,35,0.047
마포구,44,0.036
동대문구,33,0.038
광진구,39,0.037
강북구,48,0.038
도봉구,34,0.046
성동구,43,0.04
성북구,36,0.042
노원구,49,0.036
중랑구,38,0.036
영등포구,44,0.038
관악구,41,0.038
강서구,43,0.042
구로구,42,0.046
금천구,45,0.038
양천구,46,0.04
동작구,49,0.034
강남구,39,0.041
송파구,46,0.037
강동구,49,0.039
서초구,38,0.048
종로구,44,0.032
중구,48,0.04
용산구,43,0.045
서대문구,39,0.041
마포구,40,0.037
은평구,38,0.047
도봉구,35,0.046
광진구,36,0.038
중랑구,40,0.037
노원구,50,0.037
성동구,43,0.043
동대문구,39,0.039
성북구,32,0.041
강북구,48,0.038
강서구,40,0.043
관악구,47,0.039
영등포구,42,0.038
금천구,42,0.038
양천구,46,0.041
동작구,47,0.036
구로구,35,0.048
강동구,52,0.039
송파구,0,0
강남구,41,0.044
서초구,32,0.049
종로구,52,0.034
용산구,47,0.044
중구,53,0.04
서대문구,43,0.044
은평구,46,0.048
마포구,46,0.036
동대문구,43,0.04
도봉구,46,0.046
성동구,45,0.044
성북구,39,0.042
중랑구,43,0.038
노원구,56,0.036
광진구,47,0.038
강북구,54,0.037
금천구,50,0.039
양천구,53,0.041
강서구,45,0.043
동작구,50,0.034
구로구,35,0.047
관악구,45,0.039
영등포구,48,0.04
송파구,0,0
서초구,39,0.048
강동구,51,0.04
강남구,49,0.044
중구,48,0.041
용산구,43,0.044
종로구,47,0.033
서대문구,44,0.042
마포구,44,0.036
은평구,34,0.047
동대문구,37,0.039
노원구,46,0.034
강북구,48,0.036
중랑구,40,0.035
성북구,44,0.039
광진구,44,0.037
도봉구,46,0.043
성동구,41,0.042
강서구,46,0.041
동작구,48,0.034
금천구,46,0.036
관악구,40,0.038
양천구,50,0.038
영등포구,46,0.037
구로구,43,0.045
서초구,45,0.047
송파구,0,0
강남구,40,0.041
강동구,44,0.039
용산구,34,0.037
중구,42,0.033
종로구,40,0.027
서대문구,36,0.034
은평구,32,0.038
마포구,39,0.031
노원구,35,0.031
성동구,34,0.035
광진구,35,0.03
동대문구,30,0.033
도봉구,32,0.039
중랑구,30,0.029
성북구,35,0.034
강북구,37,0.032
양천구,40,0.035
금천구,42,0.033
관악구,35,0.033
구로구,38,0.042
영등포구,38,0.033
강서구,39,0.038
동작구,40,0.029
서초구,37,0.041
송파구,35,0.033
강동구,35,0.032
강남구,31,0.036
용산구,32,0.03
중구,35,0.03
종로구,34,0.023
서대문구,31,0.032
은평구,30,0.035
마포구,36,0.026
노원구,31,0.028
중랑구,29,0.027
강북구,36,0.028
광진구,33,0.026
성동구,30,0.029
동대문구,24,0.028
도봉구,30,0.035
성북구,30,0.031
영등포구,29,0.026
동작구,34,0.023
강서구,29,0.033
금천구,32,0.026
구로구,33,0.032
양천구,34,0.029
관악구,27,0.025
강동구,32,0.028
서초구,31,0.036
송파구,31,0.026
강남구,27,0.032
종로구,33,0.02
중구,35,0.026
용산구,30,0.025
마포구,30,0.022
은평구,28,0.03
서대문구,34,0.024
성동구,30,0.027
동대문구,27,0.027
성북구,31,0.025
도봉구,28,0.037
중랑구,28,0.023
광진구,25,0.023
강북구,35,0.028
노원구,35,0.029
동작구,34,0.025
관악구,25,0.026
영등포구,29,0.025
구로구,34,0.031
금천구,34,0.024
강서구,30,0.029
양천구,32,0.025
서초구,34,0.033
강동구,33,0.027
송파구,30,0.026
강남구,29,0.031
중구,33,0.024
용산구,29,0.025
종로구,30,0.019
은평구,26,0.026
서대문구,34,0.021
마포구,28,0.022
동대문구,25,0.024
강북구,33,0.028
노원구,33,0.028
광진구,32,0.026
성동구,28,0.025
중랑구,28,0.021
도봉구,29,0.039
성북구,31,0.021
양천구,31,0.022
관악구,25,0.026
강서구,29,0.028
영등포구,29,0.024
구로구,35,0.033
금천구,31,0.023
동작구,34,0.024
강동구,33,0.027
서초구,32,0.033
송파구,28,0.026
강남구,27,0.03
종로구,30,0.019
용산구,25,0.027
중구,32,0.025
은평구,29,0.029
서대문구,30,0.024
마포구,29,0.021
광진구,30,0.025
동대문구,25,0.026
성동구,27,0.027
강북구,34,0.029
중랑구,30,0.025
도봉구,32,0.039
성북구,25,0.026
노원구,35,0.029
금천구,32,0.019
구로구,30,0.034
관악구,26,0.023
동작구,33,0.022
영등포구,27,0.025
양천구,32,0.023
강서구,27,0.029
강남구,27,0.032
서초구,33,0.032
송파구,26,0.028
강동구,32,0.028
중구,30,0.03
종로구,28,0.026
용산구,26,0.033
마포구,27,0.027
서대문구,30,0.033
은평구,28,0.036
강북구,31,0.032
중랑구,25,0.03
성동구,25,0.035
성북구,20,0.032
도봉구,25,0.04
노원구,28,0.031
광진구,24,0.031
동대문구,22,0.032
영등포구,28,0.03
구로구,31,0.036
양천구,32,0.027
강서구,28,0.03
금천구,28,0.028
동작구,31,0.027
관악구,24,0.028
서초구,28,0.035
송파구,25,0.037
강남구,24,0.037
강동구,28,0.033
중구,25,0.034
용산구,18,0.035
종로구,24,0.028
서대문구,32,0.036
마포구,23,0.031
은평구,18,0.04
성동구,18,0.037
동대문구,16,0.034
도봉구,26,0.037
광진구,24,0.027
성북구,20,0.034
중랑구,19,0.029
강북구,24,0.029
노원구,22,0.03
금천구,27,0.029
강서구,26,0.037
동작구,27,0.028
구로구,33,0.039
영등포구,21,0.035
양천구,28,0.033
관악구,21,0.03
서초구,28,0.043
강남구,19,0.039
강동구,23,0.028
송파구,21,0.032
종로구,20,0.027
용산구,18,0.037
중구,20,0.034
마포구,18,0.029
서대문구,16,0.035
은평구,22,0.036
중랑구,20,0.028
강북구,21,0.031
노원구,19,0.03
성북구,20,0.033
광진구,17,0.03
동대문구,16,0.033
도봉구,21,0.039
성동구,19,0.038
금천구,23,0.027
영등포구,17,0.033
강서구,17,0.033
관악구,20,0.027
동작구,22,0.028
구로구,20,0.039
양천구,19,0.029
강동구,24,0.029
강남구,18,0.042
서초구,20,0.043
송파구,18,0.033
중구,22,0.032
용산구,20,0.034
종로구,19,0.026
은평구,14,0.04
서대문구,20,0.034
마포구,19,0.029
도봉구,16,0.04
성동구,21,0.036
동대문구,13,0.032
중랑구,18,0.028
성북구,14,0.035
광진구,20,0.027
강북구,17,0.033
노원구,22,0.032
영등포구,19,0.035
동작구,21,0.03
양천구,20,0.031
강서구,20,0.034
구로구,13,0.042
관악구,17,0.029
금천구,21,0.029
강남구,18,0.04
강동구,23,0.028
서초구,21,0.044
송파구,21,0.038
용산구,18,0.036
중구,20,0.036
종로구,17,0.029
은평구,17,0.043
서대문구,20,0.037
마포구,16,0.03
강북구,19,0.033
동대문구,14,0.035
중랑구,17,0.032
광진구,21,0.032
도봉구,15,0.041
성동구,18,0.037
성북구,20,0.037
노원구,21,0.033
양천구,20,0.031
강서구,17,0.035
영등포구,18,0.033
구로구,22,0.038
관악구,17,0.031
동작구,23,0.029
금천구,19,0.029
송파구,22,0.033
강동구,20,0.036
서초구,24,0.04
강남구,19,0.035
용산구,17,0.041
중구,21,0.037
종로구,18,0.028
서대문구,17,0.038
마포구,16,0.035
은평구,15,0.038
성북구,17,0.035
성동구,20,0.039
동대문구,14,0.034
도봉구,16,0.041
노원구,25,0.034
중랑구,16,0.032
강북구,19,0.034
광진구,16,0.032
양천구,18,0.034
강서구,16,0.038
영등포구,16,0.037
금천구,20,0.031
동작구,23,0.024
관악구,18,0.026
구로구,22,0.036
송파구,20,0.029
서초구,22,0.038
강동구,20,0.035
강남구,20,0.038
용산구,18,0.036
종로구,19,0.026
중구,20,0.033
은평구,16,0.037
마포구,16,0.031
서대문구,17,0.036
동대문구,14,0.03
광진구,20,0.031
중랑구,18,0.03
강북구,21,0.033
성동구,18,0.037
도봉구,19,0.04
성북구,19,0.032
노원구,24,0.032
양천구,19,0.035
금천구,19,0.027
관악구,19,0.024
구로구,23,0.033
동작구,26,0.023
영등포구,16,0.036
강서구,17,0.037
송파구,25,0.027
강동구,22,0.033
서초구,19,0.036
강남구,21,0.034
종로구,24,0.026
중구,22,0.032
용산구,23,0.034
마포구,19,0.029
서대문구,17,0.035
은평구,22,0.036
성북구,22,0.031
성동구,25,0.036
강북구,29,0.033
도봉구,22,0.041
중랑구,20,0.03
동대문구,18,0.032
노원구,31,0.032
광진구,20,0.029
강서구,21,0.035
금천구,26,0.027
양천구,21,0.031
관악구,22,0.023
영등포구,22,0.03
동작구,30,0.022
구로구,24,0.031
강남구,29,0.029
송파구,31,0.028
서초구,27,0.033
강동구,31,0.029
중구,33,0.034
종로구,30,0.028
용산구,31,0.031
서대문구,26,0.035
은평구,30,0.04
마포구,26,0.028
성북구,34,0.034
중랑구,33,0.026
광진구,30,0.023
노원구,29,0.03
도봉구,0,0.039
동대문구,27,0.033
성동구,32,0.03
강북구,30,0.034
영등포구,29,0.029
금천구,33,0.029
양천구,29,0.028
관악구,31,0.025
구로구,29,0.033
동작구,35,0.024
강서구,26,0.034
강남구,32,0.025
서초구,33,0.03
송파구,31,0.028
강동구,40,0.022
중구,45,0.024
용산구,37,0.024
종로구,43,0.022
서대문구,36,0.031
마포구,39,0.022
은평구,44,0.038
도봉구,0,0.043
중랑구,40,0.022
노원구,43,0.03
동대문구,37,0.025
강북구,34,0.035
성북구,34,0.03
성동구,40,0.023
광진구,41,0.023
구로구,31,0.032
금천구,39,0.027
동작구,45,0.027
강서구,39,0.03
영등포구,39,0.023
양천구,36,0.026
관악구,42,0.025
강동구,53,0.022
서초구,35,0.033
강남구,42,0.026
송파구,38,0.037
종로구,49,0.026
용산구,42,0.027
중구,50,0.031
마포구,43,0.027
서대문구,45,0.034
은평구,46,0.039
노원구,49,0.032
성북구,39,0.036
강북구,47,0.038
중랑구,48,0.029
광진구,51,0.026
도봉구,39,0.048
동대문구,44,0.03
성동구,46,0.029
금천구,44,0.026
강서구,41,0.03
영등포구,42,0.028
관악구,44,0.023
구로구,44,0.031
동작구,50,0.023
양천구,43,0.029
송파구,45,0.026
강남구,51,0.028
강동구,54,0.027
서초구,52,0.033
종로구,53,0.028
중구,60,0.036
용산구,41,0.029
은평구,52,0.045
마포구,49,0.032
서대문구,53,0.04
강북구,50,0.036
도봉구,45,0.041
중랑구,43,0.026
광진구,52,0.025
노원구,47,0.029
동대문구,46,0.032
성동구,41,0.029
성북구,46,0.032
영등포구,49,0.032
구로구,49,0.034
관악구,41,0.03
금천구,47,0.029
양천구,54,0.036
강서구,48,0.037
동작구,51,0.03
서초구,58,0.04
송파구,39,0.031
강동구,49,0.027
강남구,42,0.032
종로구,44,0.026
중구,51,0.032
용산구,0,0.03
은평구,48,0.039
마포구,48,0.029
서대문구,53,0.033
성북구,46,0.032
도봉구,38,0.042
동대문구,34,0.032
광진구,39,0.032
중랑구,35,0.031
성동구,35,0.036
노원구,39,0.032
강북구,43,0.035
양천구,47,0.038
관악구,40,0.037
동작구,50,0.032
구로구,45,0.044
영등포구,43,0.034
금천구,48,0.033
강서구,49,0.044
강남구,38,0.038
서초구,48,0.046
송파구,34,0.045
강동구,40,0.031
종로구,38,0.029
중구,41,0.034
용산구,0,0
은평구,31,0.042
서대문구,49,0.035
마포구,41,0.029
동대문구,30,0.036
노원구,39,0.033
중랑구,29,0.033
강북구,34,0.036
도봉구,33,0.045
성북구,36,0.036
광진구,35,0.032
성동구,34,0.037
관악구,40,0.037
동작구,45,0.032
양천구,48,0.043
금천구,45,0.034
구로구,48,0.046
영등포구,44,0.037
강서구,45,0.04
강남구,34,0.04
강동구,36,0.038
송파구,33,0.045
서초구,44,0.046
중구,38,0.035
종로구,35,0.028
용산구,0,0
마포구,33,0.035
서대문구,35,0.041
은평구,28,0.046
성동구,0,0.04
중랑구,29,0.033
동대문구,26,0.037
도봉구,31,0.042
성북구,35,0.034
광진구,31,0.034
노원구,32,0.031
강북구,33,0.035
구로구,44,0.043
영등포구,32,0.039
금천구,34,0.034
동작구,35,0.034
양천구,37,0.043
강서구,34,0.04
관악구,32,0.036
강남구,30,0.042
서초구,35,0.05
강동구,33,0.036
송파구,32,0.043
용산구,25,0.039
중구,35,0.031
종로구,37,0.031
서대문구,33,0.036
마포구,32,0.032
은평구,28,0.042
강북구,32,0.034
성동구,0,0
성북구,29,0.037
광진구,31,0.034
도봉구,28,0.041
노원구,32,0.033
중랑구,27,0.032
동대문구,26,0.036
관악구,31,0.037
영등포구,0,0
구로구,41,0.042
금천구,33,0.036
동작구,35,0.033
양천구,33,0.041
강서구,32,0.04
강동구,29,0.037
서초구,32,0.047
송파구,29,0.043
강남구,29,0.04
종로구,36,0.028
중구,35,0.031
용산구,28,0.038
은평구,31,0.037
서대문구,28,0.033
마포구,33,0.03
광진구,25,0.032
성북구,30,0.032
도봉구,27,0.032
노원구,31,0.028
동대문구,25,0.034
성동구,0,0
중랑구,29,0.029
강북구,36,0.027
영등포구,0,0
동작구,30,0.033
금천구,30,0.034
구로구,33,0.041
양천구,36,0.04
관악구,31,0.035
강서구,31,0.037
서초구,31,0.044
송파구,26,0.041
강동구,31,0.034
강남구,28,0.04
용산구,33,0.029
종로구,30,0.019
중구,39,0.02
은평구,35,0.021
서대문구,38,0.022
마포구,0,0.024
도봉구,34,0.024
성북구,30,0.022
광진구,29,0.023
중랑구,28,0.025
노원구,28,0.022
강북구,35,0.02
성동구,30,0.028
동대문구,28,0.024
양천구,36,0.033
금천구,34,0.031
동작구,34,0.029
관악구,31,0.03
구로구,31,0.036
강서구,31,0.031
영등포구,35,0.03
강동구,34,0.03
강남구,29,0.032
서초구,34,0.04
송파구,30,0.035
종로구,34,0.013
중구,40,0.014
용산구,33,0.019
마포구,0,0
은평구,30,0.017
서대문구,36,0.015
노원구,27,0.019
중랑구,27,0.018
광진구,31,0.017
강북구,34,0.017
도봉구,35,0.018
동대문구,31,0.017
성북구,32,0.015
성동구,34,0.019
관악구,31,0.024
영등포구,36,0.015
금천구,32,0.025
구로구,39,0.029
강서구,35,0.017
양천구,40,0.022
동작구,34,0.024
강남구,33,0.014
강동구,36,0.019
서초구,41,0.023
송파구,29,0.025
중구,39,0.011
