date,kospi,kospi_rate,fund,fund_rate,acc,acc_rate
2010-07-22,1735.53 ,-0.0076 ,13860501,0.0056 ,10917495,0.0003 
2010-07-23,1758.06 ,0.0130 ,13755064,-0.0076 ,10923874,0.0006 
2010-07-26,1769.07 ,0.0063 ,13739193,-0.0012 ,10929276,0.0005 
2010-07-27,1768.31 ,-0.0004 ,13673217,-0.0048 ,10934785,0.0005 
2010-07-28,1773.47 ,0.0029 ,13554963,-0.0086 ,10939633,0.0004 
2010-07-29,1770.88 ,-0.0015 ,13562097,0.0005 ,10945321,0.0005 
2010-07-30,1759.33 ,-0.0065 ,13644024,0.0060 ,10951186,0.0005 
2010-08-02,1782.27 ,0.0130 ,13673072,0.0021 ,10955829,0.0004 
2010-08-03,1790.60 ,0.0047 ,13424971,-0.0181 ,10959911,0.0004 
2010-08-04,1789.26 ,-0.0007 ,13589438,0.0123 ,10964642,0.0004 
2010-08-05,1783.86 ,-0.0030 ,13922699,0.0245 ,10968964,0.0004 
2010-08-06,1783.83 ,-0.0000 ,13633510,-0.0208 ,10973753,0.0004 
2010-08-09,1790.17 ,0.0036 ,13475454,-0.0116 ,10978301,0.0004 
2010-08-10,1781.13 ,-0.0050 ,13747312,0.0202 ,10982761,0.0004 
2010-08-11,1758.19 ,-0.0129 ,13916209,0.0123 ,10987632,0.0004 
2010-08-12,1721.75 ,-0.0207 ,14058007,0.0102 ,10992695,0.0005 
2010-08-13,1746.24 ,0.0142 ,13540196,-0.0368 ,10997077,0.0004 
2010-08-16,1743.31 ,-0.0017 ,12772560,-0.0567 ,11000392,0.0003 
2010-08-17,1755.03 ,0.0067 ,12877820,0.0082 ,11004923,0.0004 
2010-08-18,1761.99 ,0.0040 ,12859575,-0.0014 ,11008646,0.0003 
2010-08-19,1779.64 ,0.0100 ,12722786,-0.0106 ,11012866,0.0004 
2010-08-20,1775.54 ,-0.0023 ,13111210,0.0305 ,11019507,0.0006 
2010-08-23,1767.71 ,-0.0044 ,13286783,0.0134 ,11020436,0.0001 
2010-08-24,1760.53 ,-0.0041 ,13220099,-0.0050 ,11023609,0.0003 
2010-08-25,1734.79 ,-0.0146 ,13340973,0.0091 ,11027335,0.0003 
2010-08-26,1729.76 ,-0.0029 ,13496996,0.0117 ,11030837,0.0003 
2010-08-27,1729.56 ,-0.0001 ,12755415,-0.0549 ,11035593,0.0004 
2010-08-30,1760.13 ,0.0177 ,12847438,0.0072 ,11039866,0.0004 
2010-08-31,1742.75 ,-0.0099 ,12681411,-0.0129 ,11043704,0.0003 
2010-09-01,1764.69 ,0.0126 ,12722566,0.0032 ,11047583,0.0004 
2010-09-02,1775.73 ,0.0063 ,12843641,0.0095 ,11051382,0.0003 
2010-09-03,1780.02 ,0.0024 ,12744520,-0.0077 ,11055699,0.0004 
2010-09-06,1792.42 ,0.0070 ,12845594,0.0079 ,11058958,0.0003 
2010-09-07,1787.74 ,-0.0026 ,12995298,0.0117 ,11061689,0.0002 
2010-09-08,1779.22 ,-0.0048 ,13416789,0.0324 ,11065378,0.0003 
2010-09-09,1784.36 ,0.0029 ,13449393,0.0024 ,11068351,0.0003 
2010-09-10,1802.58 ,0.0102 ,13254375,-0.0145 ,11071601,0.0003 
2010-09-13,1818.86 ,0.0090 ,13053897,-0.0151 ,11075130,0.0003 
2010-09-14,1815.25 ,-0.0020 ,13821359,0.0588 ,11078437,0.0003 
2010-09-15,1823.88 ,0.0048 ,13767953,-0.0039 ,11082001,0.0003 
2010-09-16,1811.85 ,-0.0066 ,13455697,-0.0227 ,11085230,0.0003 
2010-09-17,1827.35 ,0.0086 ,13455554,-0.0000 ,11087193,0.0002 
2010-09-20,1832.63 ,0.0029 ,13302016,-0.0114 ,11094625,0.0007 
2010-09-21,1832.63 ,0.0000 ,13302016,0.0000 ,11094625,0.0000 
2010-09-22,1832.63 ,0.0000 ,13302016,0.0000 ,11094625,0.0000 
2010-09-23,1832.63 ,0.0000 ,13302016,0.0000 ,11094625,0.0000 
2010-09-24,1846.60 ,0.0076 ,13635899,0.0251 ,11102303,0.0007 
2010-09-27,1860.83 ,0.0077 ,13871174,0.0173 ,11105754,0.0003 
2010-09-28,1855.97 ,-0.0026 ,14005528,0.0097 ,11110168,0.0004 
2010-09-29,1866.45 ,0.0056 ,14103210,0.0070 ,11114850,0.0004 
2010-09-30,1872.81 ,0.0034 ,13815291,-0.0204 ,11119049,0.0004 
2010-10-01,1876.73 ,0.0021 ,13576441,-0.0173 ,11122843,0.0003 
2010-10-04,1879.29 ,0.0014 ,14188073,0.0451 ,11126809,0.0004 
2010-10-05,1878.94 ,-0.0002 ,14391203,0.0143 ,11130228,0.0003 
2010-10-06,1903.95 ,0.0133 ,14462138,0.0049 ,11131159,0.0001 
2010-10-07,1900.85 ,-0.0016 ,14339677,-0.0085 ,11137732,0.0006 
2010-10-08,1897.07 ,-0.0020 ,14648990,0.0216 ,11141705,0.0004 
2010-10-11,1889.91 ,-0.0038 ,14570515,-0.0054 ,11145309,0.0003 
2010-10-12,1868.04 ,-0.0116 ,14731709,0.0111 ,11148826,0.0003 
2010-10-13,1876.15 ,0.0043 ,14675451,-0.0038 ,11151983,0.0003 
2010-10-14,1899.76 ,0.0126 ,14584967,-0.0062 ,11156002,0.0004 
2010-10-15,1902.29 ,0.0013 ,14201553,-0.0263 ,11158775,0.0002 
2010-10-18,1875.42 ,-0.0141 ,14609051,0.0287 ,11162602,0.0003 
2010-10-19,1857.32 ,-0.0097 ,14526546,-0.0056 ,11165866,0.0003 
2010-10-20,1870.44 ,0.0071 ,14550200,0.0016 ,11169506,0.0003 
2010-10-21,1874.69 ,0.0023 ,14654731,0.0072 ,11173117,0.0003 
2010-10-22,1897.31 ,0.0121 ,14216032,-0.0299 ,11176758,0.0003 
2010-10-25,1915.71 ,0.0097 ,14465854,0.0176 ,11180758,0.0004 
2010-10-26,1919.41 ,0.0019 ,14564881,0.0068 ,11184107,0.0003 
2010-10-27,1909.54 ,-0.0051 ,15373056,0.0555 ,11187696,0.0003 
2010-10-28,1907.87 ,-0.0009 ,14606765,-0.0498 ,11191351,0.0003 
2010-10-29,1882.95 ,-0.0131 ,14834689,0.0156 ,11195278,0.0004 
2010-11-01,1914.74 ,0.0169 ,15085942,0.0169 ,11199144,0.0003 
2010-11-02,1918.04 ,0.0017 ,14617435,-0.0311 ,11202347,0.0003 
2010-11-03,1935.97 ,0.0093 ,14494280,-0.0084 ,11205375,0.0003 
2010-11-04,1942.50 ,0.0034 ,14058041,-0.0301 ,11208825,0.0003 
2010-11-05,1938.96 ,-0.0018 ,14035047,-0.0016 ,11212492,0.0003 
2010-11-08,1942.41 ,0.0018 ,14462766,0.0305 ,11218293,0.0005 
2010-11-09,1947.46 ,0.0026 ,14620366,0.0109 ,11224195,0.0005 
2010-11-10,1967.85 ,0.0105 ,14500215,-0.0082 ,11229695,0.0005 
2010-11-11,1914.73 ,-0.0270 ,14761481,0.0180 ,11236207,0.0006 
2010-11-12,1913.12 ,-0.0008 ,15142619,0.0258 ,11243553,0.0007 
2010-11-15,1913.81 ,0.0004 ,14936531,-0.0136 ,11248725,0.0005 
2010-11-16,1899.13 ,-0.0077 ,14861422,-0.0050 ,11255257,0.0006 
2010-11-17,1897.11 ,-0.0011 ,15131358,0.0182 ,11261582,0.0006 
2010-11-18,1927.86 ,0.0162 ,14722135,-0.0270 ,11266760,0.0005 
2010-11-19,1940.96 ,0.0068 ,14203099,-0.0353 ,11271176,0.0004 
2010-11-22,1944.34 ,0.0017 ,14528036,0.0229 ,11274489,0.0003 
2010-11-23,1928.94 ,-0.0079 ,14663020,0.0093 ,11277603,0.0003 
2010-11-24,1925.98 ,-0.0015 ,15437997,0.0529 ,11281031,0.0003 
2010-11-25,1927.68 ,0.0009 ,15276406,-0.0105 ,11284308,0.0003 
2010-11-26,1901.80 ,-0.0134 ,15110994,-0.0108 ,11287922,0.0003 
2010-11-29,1895.54 ,-0.0033 ,14954719,-0.0103 ,11291288,0.0003 
2010-11-30,1904.63 ,0.0048 ,15076117,0.0081 ,11294372,0.0003 
2010-12-01,1929.32 ,0.0130 ,14842145,-0.0155 ,11298098,0.0003 
2010-12-02,1950.26 ,0.0109 ,14917124,0.0051 ,11301298,0.0003 
2010-12-03,1957.26 ,0.0036 ,14452262,-0.0312 ,11304621,0.0003 
2010-12-06,1953.64 ,-0.0018 ,14749638,0.0206 ,11308221,0.0003 
2010-12-07,1962.52 ,0.0045 ,14746081,-0.0002 ,11311194,0.0003 
2010-12-08,1955.72 ,-0.0035 ,14591876,-0.0105 ,11314203,0.0003 
2010-12-09,1988.96 ,0.0170 ,14473983,-0.0081 ,11317246,0.0003 
2010-12-10,1986.14 ,-0.0014 ,14475625,0.0001 ,11320663,0.0003 
2010-12-13,1996.59 ,0.0053 ,15413393,0.0648 ,11323988,0.0003 
2010-12-14,2009.05 ,0.0062 ,15278100,-0.0088 ,11327585,0.0003 
2010-12-15,2017.48 ,0.0042 ,15018537,-0.0170 ,11330837,0.0003 
2010-12-16,2009.24 ,-0.0041 ,15008929,-0.0006 ,11334331,0.0003 
2010-12-17,2026.30 ,0.0085 ,14828773,-0.0120 ,11337813,0.0003 
2010-12-20,2020.28 ,-0.0030 ,15302426,0.0319 ,11341629,0.0003 
2010-12-21,2037.09 ,0.0083 ,15447245,0.0095 ,11345279,0.0003 
2010-12-22,2038.11 ,0.0005 ,15627875,0.0117 ,11349043,0.0003 
2010-12-23,2037.53 ,-0.0003 ,15119062,-0.0326 ,11357591,0.0008 
2010-12-24,2029.60 ,-0.0039 ,14979546,-0.0092 ,11356230,-0.0001 
2010-12-27,2022.19 ,-0.0037 ,14695790,-0.0189 ,11359519,0.0003 
2010-12-28,2033.32 ,0.0055 ,15249755,0.0377 ,11362847,0.0003 
2010-12-29,2043.49 ,0.0050 ,14297370,-0.0625 ,11365385,0.0002 
2010-12-30,2051.00 ,0.0037 ,14068481,-0.0160 ,11369763,0.0004 
2010-12-31,2051.00 ,0.0000 ,13702433,-0.0260 ,11372951,0.0003 
2011-01-03,2070.08 ,0.0093 ,14406645,0.0514 ,11377162,0.0004 
2011-01-04,2085.14 ,0.0073 ,14866590,0.0319 ,11376689,-0.0000 
2011-01-05,2082.55 ,-0.0012 ,14995953,0.0087 ,11386330,0.0008 
2011-01-06,2077.61 ,-0.0024 ,15819610,0.0549 ,11391120,0.0004 
2011-01-07,2086.20 ,0.0041 ,15573060,-0.0156 ,11396257,0.0005 
2011-01-10,2080.81 ,-0.0026 ,15897639,0.0208 ,11401634,0.0005 
2011-01-11,2088.32 ,0.0036 ,16151610,0.0160 ,11406795,0.0005 
2011-01-12,2094.95 ,0.0032 ,16474672,0.0200 ,11413849,0.0006 
2011-01-13,2089.48 ,-0.0026 ,16568077,0.0057 ,11417943,0.0004 
2011-01-14,2108.17 ,0.0089 ,16543114,-0.0015 ,11425049,0.0006 
2011-01-17,2099.85 ,-0.0039 ,16259062,-0.0172 ,11430290,0.0005 
2011-01-18,2096.48 ,-0.0016 ,16523331,0.0163 ,11435241,0.0004 
2011-01-19,2115.69 ,0.0092 ,16091608,-0.0261 ,11440484,0.0005 
2011-01-20,2106.66 ,-0.0043 ,16067596,-0.0015 ,11446227,0.0005 
2011-01-21,2069.92 ,-0.0174 ,15891202,-0.0110 ,11452076,0.0005 
2011-01-24,2082.16 ,0.0059 ,15785637,-0.0066 ,11457631,0.0005 
2011-01-25,2086.67 ,0.0022 ,15368377,-0.0264 ,11461790,0.0004 
2011-01-26,2110.46 ,0.0114 ,15404157,0.0023 ,11468207,0.0006 
2011-01-27,2115.01 ,0.0022 ,15506643,0.0067 ,11445553,-0.0020 
2011-01-28,2107.87 ,-0.0034 ,15155503,-0.0226 ,11478185,0.0029 
2011-01-31,2069.73 ,-0.0181 ,16260036,0.0729 ,11484368,0.0005 
2011-02-01,2072.03 ,0.0011 ,15368545,-0.0548 ,11514971,0.0027 
2011-02-02,2072.03 ,0.0000 ,15368545,0.0000 ,11514971,0.0000 
2011-02-03,2072.03 ,0.0000 ,15368545,0.0000 ,11514971,0.0000 
2011-02-04,2072.03 ,0.0000 ,15368545,0.0000 ,11514971,0.0000 
2011-02-07,2081.74 ,0.0047 ,15195843,-0.0112 ,11521667,0.0006 
2011-02-08,2069.70 ,-0.0058 ,14797796,-0.0262 ,11528064,0.0006 
2011-02-09,2045.58 ,-0.0117 ,15159234,0.0244 ,11534553,0.0006 
2011-02-10,2008.50 ,-0.0181 ,15298187,0.0092 ,11539719,0.0004 
2011-02-11,1977.19 ,-0.0156 ,15229212,-0.0045 ,11544889,0.0004 
2011-02-14,2014.59 ,0.0189 ,14863256,-0.0240 ,11548764,0.0003 
2011-02-15,2010.52 ,-0.0020 ,14440401,-0.0284 ,11553078,0.0004 
2011-02-16,1989.11 ,-0.0106 ,14426210,-0.0010 ,11557155,0.0004 
2011-02-17,1977.22 ,-0.0060 ,14683656,0.0178 ,11561226,0.0004 
2011-02-18,2013.14 ,0.0182 ,14546752,-0.0093 ,11567161,0.0005 
2011-02-21,2005.30 ,-0.0039 ,14469957,-0.0053 ,11570743,0.0003 
2011-02-22,1969.92 ,-0.0176 ,14489961,0.0014 ,11574947,0.0004 
2011-02-23,1961.63 ,-0.0042 ,14538057,0.0033 ,11579324,0.0004 
2011-02-24,1949.88 ,-0.0060 ,14444763,-0.0064 ,11583775,0.0004 
2011-02-25,1963.43 ,0.0069 ,14106504,-0.0234 ,11564686,-0.0016 
2011-02-28,1939.30 ,-0.0123 ,14676169,0.0404 ,11593910,0.0025 
2011-03-01,1939.30 ,0.0000 ,14676169,0.0000 ,11593910,0.0000 
2011-03-02,1928.24 ,-0.0057 ,14548020,-0.0087 ,11594500,0.0001 
2011-03-03,1970.66 ,0.0220 ,14253812,-0.0202 ,11598180,0.0003 
2011-03-04,2004.68 ,0.0173 ,14270923,0.0012 ,11606366,0.0007 
2011-03-07,1980.27 ,-0.0122 ,14494983,0.0157 ,11610575,0.0004 
2011-03-08,1996.32 ,0.0081 ,15014881,0.0359 ,11614639,0.0004 
2011-03-09,2001.47 ,0.0026 ,14804405,-0.0140 ,11617596,0.0003 
2011-03-10,1981.58 ,-0.0099 ,15347454,0.0367 ,11618788,0.0001 
2011-03-11,1955.54 ,-0.0131 ,15115629,-0.0151 ,11626808,0.0007 
2011-03-14,1971.23 ,0.0080 ,15092784,-0.0015 ,11630660,0.0003 
2011-03-15,1923.92 ,-0.0240 ,15549676,0.0303 ,11634209,0.0003 
2011-03-16,1957.97 ,0.0177 ,15410164,-0.0090 ,11637713,0.0003 
2011-03-17,1959.03 ,0.0005 ,15030285,-0.0247 ,11640660,0.0003 
2011-03-18,1981.13 ,0.0113 ,15258240,0.0152 ,11645623,0.0004 
2011-03-21,2003.42 ,0.0113 ,15555270,0.0195 ,11648637,0.0003 
2011-03-22,2013.66 ,0.0051 ,15455464,-0.0064 ,11653126,0.0004 
2011-03-23,2012.18 ,-0.0007 ,15384440,-0.0046 ,11657340,0.0004 
2011-03-24,2036.78 ,0.0122 ,15362522,-0.0014 ,11661287,0.0003 
2011-03-25,2054.04 ,0.0085 ,15599856,0.0154 ,11665686,0.0004 
2011-03-28,2056.39 ,0.0011 ,15661286,0.0039 ,11669466,0.0003 
2011-03-29,2072.13 ,0.0077 ,15572018,-0.0057 ,11673569,0.0004 
2011-03-30,2091.38 ,0.0093 ,15528288,-0.0028 ,11677666,0.0004 
2011-03-31,2106.70 ,0.0073 ,15585520,0.0037 ,11682135,0.0004 
2011-04-01,2121.01 ,0.0068 ,15758019,0.0111 ,11686309,0.0004 
2011-04-04,2115.87 ,-0.0024 ,16434035,0.0429 ,11690466,0.0004 
2011-04-05,2130.43 ,0.0069 ,16134459,-0.0182 ,11694813,0.0004 
2011-04-06,2126.71 ,-0.0017 ,15977462,-0.0097 ,11698606,0.0003 
2011-04-07,2122.14 ,-0.0021 ,16518219,0.0338 ,11702052,0.0003 
2011-04-08,2127.97 ,0.0027 ,16361102,-0.0095 ,11706361,0.0004 
2011-04-11,2122.39 ,-0.0026 ,16554143,0.0118 ,11710120,0.0003 
2011-04-12,2089.40 ,-0.0155 ,16669514,0.0070 ,11713680,0.0003 
2011-04-13,2121.92 ,0.0156 ,16683575,0.0008 ,11716791,0.0003 
2011-04-14,2141.06 ,0.0090 ,17182621,0.0299 ,11720415,0.0003 
2011-04-15,2140.50 ,-0.0003 ,16912321,-0.0157 ,11724320,0.0003 
2011-04-18,2137.72 ,-0.0013 ,17154967,0.0143 ,11727774,0.0003 
2011-04-19,2122.68 ,-0.0070 ,17431468,0.0161 ,11730987,0.0003 
2011-04-20,2169.91 ,0.0223 ,16941624,-0.0281 ,11734870,0.0003 
2011-04-21,2198.54 ,0.0132 ,16552330,-0.0230 ,11738904,0.0003 
2011-04-22,2197.82 ,-0.0003 ,17107163,0.0335 ,11741661,0.0002 
2011-04-25,2216.00 ,0.0083 ,17306276,0.0116 ,11743210,0.0001 
2011-04-26,2206.30 ,-0.0044 ,17101078,-0.0119 ,11744641,0.0001 
2011-04-27,2206.70 ,0.0002 ,17399798,0.0175 ,11745818,0.0001 
2011-04-28,2208.35 ,0.0007 ,17038183,-0.0208 ,11746841,0.0001 
2011-04-29,2192.36 ,-0.0072 ,17277007,0.0140 ,11747634,0.0001 
2011-05-02,2228.96 ,0.0167 ,16967993,-0.0179 ,11743710,-0.0003 
2011-05-03,2200.73 ,-0.0127 ,16668453,-0.0177 ,11742701,-0.0001 
2011-05-04,2180.64 ,-0.0091 ,17087808,0.0252 ,11744901,0.0002 
2011-05-05,2180.64 ,0.0000 ,17087808,0.0000 ,11744901,0.0000 
2011-05-06,2147.45 ,-0.0152 ,16399834,-0.0403 ,11744688,-0.0000 
2011-05-09,2139.17 ,-0.0039 ,16266611,-0.0081 ,11742969,-0.0001 
2011-05-10,2139.17 ,0.0000 ,16266611,0.0000 ,11742969,0.0000 
2011-05-11,2166.63 ,0.0128 ,16202796,-0.0039 ,11740347,-0.0002 
2011-05-12,2122.65 ,-0.0203 ,16332328,0.0080 ,11738576,-0.0002 
2011-05-13,2120.08 ,-0.0012 ,16455422,0.0075 ,11737510,-0.0001 
2011-05-16,2104.18 ,-0.0075 ,15886186,-0.0346 ,11736200,-0.0001 
2011-05-17,2102.41 ,-0.0008 ,15497548,-0.0245 ,11734943,-0.0001 
2011-05-18,2135.78 ,0.0159 ,15265633,-0.0150 ,11733742,-0.0001 
2011-05-19,2095.51 ,-0.0189 ,15277224,0.0008 ,11733101,-0.0001 
2011-05-20,2111.50 ,0.0076 ,15183889,-0.0061 ,11732416,-0.0001 
2011-05-23,2055.71 ,-0.0264 ,15450738,0.0176 ,11730830,-0.0001 
2011-05-24,2061.76 ,0.0029 ,15582105,0.0085 ,11729889,-0.0001 
2011-05-25,2035.87 ,-0.0126 ,15196578,-0.0247 ,11727876,-0.0002 
2011-05-26,2091.91 ,0.0275 ,15311477,0.0076 ,11727079,-0.0001 
2011-05-27,2100.24 ,0.0040 ,14936547,-0.0245 ,11726680,-0.0000 
2011-05-30,2093.79 ,-0.0031 ,15350855,0.0277 ,11725428,-0.0001 
2011-05-31,2142.47 ,0.0232 ,15249551,-0.0066 ,11724438,-0.0001 
2011-06-01,2141.34 ,-0.0005 ,15115675,-0.0088 ,11722699,-0.0001 
2011-06-02,2114.20 ,-0.0127 ,16345732,0.0814 ,11719829,-0.0002 
2011-06-03,2113.47 ,-0.0003 ,15824343,-0.0319 ,11717823,-0.0002 
2011-06-06,2113.47 ,0.0000 ,15824343,0.0000 ,11717823,0.0000 
2011-06-07,2099.71 ,-0.0065 ,15603748,-0.0139 ,11714039,-0.0003 
2011-06-08,2083.35 ,-0.0078 ,15695447,0.0059 ,11710387,-0.0003 
2011-06-09,2071.42 ,-0.0057 ,15856387,0.0103 ,11706914,-0.0003 
2011-06-10,2046.67 ,-0.0119 ,15729217,-0.0080 ,11704322,-0.0002 
2011-06-13,2048.74 ,0.0010 ,15417492,-0.0198 ,11701239,-0.0003 
2011-06-14,2076.83 ,0.0137 ,15049443,-0.0239 ,11698223,-0.0003 
2011-06-15,2086.53 ,0.0047 ,15417210,0.0244 ,11695237,-0.0003 
2011-06-16,2046.63 ,-0.0191 ,15511222,0.0061 ,11692252,-0.0003 
2011-06-17,2031.93 ,-0.0072 ,15748013,0.0153 ,11690515,-0.0001 
2011-06-20,2019.65 ,-0.0060 ,15604059,-0.0091 ,11693248,0.0002 
2011-06-21,2048.17 ,0.0141 ,15406086,-0.0127 ,11685437,-0.0007 
2011-06-22,2063.90 ,0.0077 ,15369054,-0.0024 ,11683325,-0.0002 
2011-06-23,2055.86 ,-0.0039 ,15684777,0.0205 ,11680240,-0.0003 
2011-06-24,2090.81 ,0.0170 ,15631076,-0.0034 ,11678401,-0.0002 
2011-06-27,2070.29 ,-0.0098 ,15821247,0.0122 ,11679011,0.0001 
2011-06-28,2062.91 ,-0.0036 ,15982734,0.0102 ,11674770,-0.0004 
2011-06-29,2094.42 ,0.0153 ,15785042,-0.0124 ,11669807,-0.0004 
2011-06-30,2100.69 ,0.0030 ,15623112,-0.0103 ,11670270,0.0000 
2011-07-01,2125.74 ,0.0119 ,15884419,0.0167 ,11668417,-0.0002 
2011-07-04,2145.30 ,0.0092 ,16208588,0.0204 ,11666077,-0.0002 
2011-07-05,2161.75 ,0.0077 ,16180293,-0.0017 ,11664268,-0.0002 
2011-07-06,2171.19 ,0.0044 ,16473833,0.0181 ,11662716,-0.0001 
2011-07-07,2180.59 ,0.0043 ,16861353,0.0235 ,11661910,-0.0001 
2011-07-08,2180.35 ,-0.0001 ,16746863,-0.0068 ,11661071,-0.0001 
2011-07-11,2157.16 ,-0.0106 ,17096266,0.0209 ,11659492,-0.0001 
2011-07-12,2109.73 ,-0.0220 ,17446656,0.0205 ,11657482,-0.0002 
2011-07-13,2129.64 ,0.0094 ,17623482,0.0101 ,11654613,-0.0002 
2011-07-14,2130.07 ,0.0002 ,17591934,-0.0018 ,11651855,-0.0002 
2011-07-15,2145.20 ,0.0071 ,17362122,-0.0131 ,11649540,-0.0002 
2011-07-18,2130.48 ,-0.0069 ,16536639,-0.0475 ,11647131,-0.0002 
2011-07-19,2130.21 ,-0.0001 ,16690443,0.0093 ,11644356,-0.0002 
2011-07-20,2154.95 ,0.0116 ,16647237,-0.0026 ,11642874,-0.0001 
2011-07-21,2145.04 ,-0.0046 ,16845436,0.0119 ,11640342,-0.0002 
2011-07-22,2171.23 ,0.0122 ,17153780,0.0183 ,11638683,-0.0001 
2011-07-25,2150.48 ,-0.0096 ,16869728,-0.0166 ,11634890,-0.0003 
2011-07-26,2168.70 ,0.0085 ,17167649,0.0177 ,11630406,-0.0004 
2011-07-27,2174.31 ,0.0026 ,16821233,-0.0202 ,11624844,-0.0005 
2011-07-28,2155.85 ,-0.0085 ,17183296,0.0215 ,11616713,-0.0007 
2011-07-29,2133.21 ,-0.0105 ,17281439,0.0057 ,11609673,-0.0006 
2011-08-01,2172.31 ,0.0183 ,17256838,-0.0014 ,11600460,-0.0008 
2011-08-02,2121.27 ,-0.0235 ,17485728,0.0133 ,11592822,-0.0007 
2011-08-03,2066.26 ,-0.0259 ,18476497,0.0567 ,11584815,-0.0007 
2011-08-04,2018.47 ,-0.0231 ,18665839,0.0102 ,11579757,-0.0004 
2011-08-05,1943.75 ,-0.0370 ,18798053,0.0071 ,11570821,-0.0008 
2011-08-08,1869.45 ,-0.0382 ,19349892,0.0294 ,11561930,-0.0008 
2011-08-09,1801.35 ,-0.0364 ,21275081,0.0995 ,11557142,-0.0004 
2011-08-10,1806.24 ,0.0027 ,22655175,0.0649 ,11553088,-0.0004 
2011-08-11,1817.44 ,0.0062 ,22164020,-0.0217 ,11548300,-0.0004 
2011-08-12,1793.31 ,-0.0133 ,20628303,-0.0693 ,11544738,-0.0003 
2011-08-15,1793.31 ,0.0000 ,20628303,0.0000 ,11544738,0.0000 
2011-08-16,1879.87 ,0.0483 ,19961651,-0.0323 ,11537742,-0.0006 
2011-08-17,1892.67 ,0.0068 ,19684527,-0.0139 ,11530225,-0.0007 
2011-08-18,1860.58 ,-0.0170 ,20066233,0.0194 ,11521828,-0.0007 
2011-08-19,1744.88 ,-0.0622 ,20991806,0.0461 ,11514691,-0.0006 
2011-08-22,1710.70 ,-0.0196 ,20325088,-0.0318 ,11504260,-0.0009 
2011-08-23,1776.68 ,0.0386 ,20008197,-0.0156 ,11497254,-0.0006 
2011-08-24,1754.78 ,-0.0123 ,19778464,-0.0115 ,11488153,-0.0008 
2011-08-25,1764.58 ,0.0056 ,19826739,0.0024 ,11478234,-0.0009 
2011-08-26,1778.95 ,0.0081 ,19181122,-0.0326 ,11470677,-0.0007 
2011-08-29,1829.50 ,0.0284 ,19476852,0.0154 ,11460447,-0.0009 
2011-08-30,1843.82 ,0.0078 ,19531969,0.0028 ,11450723,-0.0008 
2011-08-31,1880.11 ,0.0197 ,19338872,-0.0099 ,11438882,-0.0010 
2011-09-01,1880.70 ,0.0003 ,19378514,0.0020 ,11434984,-0.0003 
2011-09-02,1867.75 ,-0.0069 ,19901137,0.0270 ,11432982,-0.0002 
2011-09-05,1785.83 ,-0.0439 ,20711392,0.0407 ,11430209,-0.0002 
2011-09-06,1766.71 ,-0.0107 ,20326597,-0.0186 ,11427484,-0.0002 
2011-09-07,1833.46 ,0.0378 ,19670496,-0.0323 ,11425057,-0.0002 
2011-09-08,1846.64 ,0.0072 ,19004222,-0.0339 ,11422823,-0.0002 
2011-09-09,1812.93 ,-0.0183 ,18846443,-0.0083 ,11422034,-0.0001 
2011-09-12,1812.93 ,0.0000 ,18846443,0.0000 ,11422034,0.0000 
2011-09-13,1812.93 ,0.0000 ,18846443,0.0000 ,11422034,0.0000 
2011-09-14,1749.16 ,-0.0352 ,19474497,0.0333 ,11420988,-0.0001 
2011-09-15,1774.08 ,0.0142 ,19334455,-0.0072 ,11419617,-0.0001 
2011-09-16,1840.10 ,0.0372 ,18834699,-0.0258 ,11417330,-0.0002 
2011-09-19,1820.94 ,-0.0104 ,18843938,0.0005 ,11412211,-0.0004 
2011-09-20,1837.97 ,0.0094 ,19457001,0.0325 ,11408444,-0.0003 
2011-09-21,1854.28 ,0.0089 ,19149852,-0.0158 ,11401314,-0.0006 
2011-09-22,1800.55 ,-0.0290 ,19567349,0.0218 ,11395367,-0.0005 
2011-09-23,1697.44 ,-0.0573 ,20604135,0.0530 ,11391235,-0.0004 
2011-09-26,1652.71 ,-0.0264 ,20169452,-0.0211 ,11384150,-0.0006 
2011-09-27,1735.71 ,0.0502 ,19068833,-0.0546 ,11375373,-0.0008 
2011-09-28,1723.09 ,-0.0073 ,19019980,-0.0026 ,11363861,-0.0010 
2011-09-29,1769.29 ,0.0268 ,19086132,0.0035 ,11351614,-0.0011 
2011-09-30,1769.65 ,0.0002 ,18747297,-0.0178 ,11346912,-0.0004 
2011-10-03,1769.65 ,0.0000 ,18747297,0.0000 ,11346912,0.0000 
2011-10-04,1706.19 ,-0.0359 ,19651769,0.0482 ,11341456,-0.0005 
2011-10-05,1666.52 ,-0.0233 ,19863186,0.0108 ,11335141,-0.0006 
2011-10-06,1710.32 ,0.0263 ,19214461,-0.0327 ,11328848,-0.0006 
2011-10-07,1759.77 ,0.0289 ,18625780,-0.0306 ,11325334,-0.0003 
2011-10-10,1766.44 ,0.0038 ,19052602,0.0229 ,11322967,-0.0002 
2011-10-11,1795.02 ,0.0162 ,19575359,0.0274 ,11320744,-0.0002 
2011-10-12,1809.50 ,0.0081 ,19631655,0.0029 ,11318276,-0.0002 
2011-10-13,1823.10 ,0.0075 ,20027567,0.0202 ,11316490,-0.0002 
2011-10-14,1835.40 ,0.0067 ,20136202,0.0054 ,11316002,-0.0000 
