측정일시,측정소명,초미세먼지(㎍/㎥),오존(ppm)
202003151100 ,중구,15,0.035
202003151100 ,용산구,18,0.038
202003151100 ,종로구,15,0.031
202003151100 ,서대문구,9,0.04
202003151100 ,은평구,25,0.041
202003151100 ,마포구,13,0.032
202003151100 ,성동구,16,0.039
202003151100 ,동대문구,7,0.034
202003151100 ,중랑구,9,0.031
202003151100 ,도봉구,11,0.038
202003151100 ,강북구,11,0.033
202003151100 ,노원구,12,0.031
202003151100 ,광진구,7,0.032
202003151100 ,성북구,15,0.035
202003151100 ,양천구,14,0.038
202003151100 ,동작구,14,0.031
202003151100 ,영등포구,15,0.034
202003151100 ,강서구,9,0.038
202003151100 ,구로구,17,0.044
202003151100 ,관악구,11,0.034
202003151100 ,금천구,15,0.031
202003151100 ,송파구,17,0.032
202003151100 ,강남구,13,0.036
202003151100 ,강동구,10,0.035
202003151100 ,서초구,8,0.043
202003151000 ,종로구,16,0.027
202003151000 ,중구,19,0.029
202003151000 ,용산구,19,0.032
202003151000 ,은평구,27,0.032
202003151000 ,서대문구,27,0.031
202003151000 ,마포구,22,0.023
202003151000 ,성동구,17,0.035
202003151000 ,성북구,11,0.034
202003151000 ,강북구,12,0.03
202003151000 ,노원구,9,0.029
202003151000 ,도봉구,13,0.036
202003151000 ,중랑구,12,0.029
202003151000 ,광진구,6,0.03
202003151000 ,동대문구,7,0.031
202003151000 ,동작구,17,0.025
202003151000 ,관악구,12,0.029
202003151000 ,구로구,17,0.037
202003151000 ,영등포구,17,0.026
202003151000 ,강서구,14,0.032
202003151000 ,양천구,14,0.031
202003151000 ,금천구,16,0.027
202003151000 ,서초구,21,0.033
202003151000 ,강동구,13,0.033
202003151000 ,강남구,14,0.032
202003151000 ,송파구,17,0.029
202003150900 ,중구,20,0.022
202003150900 ,용산구,16,0.022
202003150900 ,종로구,17,0.022
202003150900 ,은평구,23,0.027
202003150900 ,서대문구,24,0.025
202003150900 ,마포구,21,0.014
202003150900 ,중랑구,15,0.022
202003150900 ,강북구,15,0.028
202003150900 ,성북구,16,0.029
202003150900 ,광진구,17,0.018
202003150900 ,성동구,17,0.021
202003150900 ,도봉구,16,0.032
202003150900 ,동대문구,9,0.025
202003150900 ,노원구,12,0.027
202003150900 ,금천구,16,0.022
202003150900 ,구로구,19,0.032
202003150900 ,영등포구,16,0.019
202003150900 ,동작구,19,0.021
202003150900 ,강서구,14,0.025
202003150900 ,관악구,14,0.022
202003150900 ,양천구,17,0.023
202003150900 ,강동구,17,0.021
202003150900 ,강남구,18,0.023
202003150900 ,송파구,19,0.02
202003150900 ,서초구,24,0.028
202003150800 ,용산구,18,0.008
202003150800 ,종로구,19,0.014
202003150800 ,중구,20,0.012
202003150800 ,은평구,35,0.018
202003150800 ,서대문구,26,0.02
202003150800 ,마포구,15,0.011
202003150800 ,강북구,14,0.025
202003150800 ,동대문구,15,0.016
202003150800 ,도봉구,16,0.026
202003150800 ,성동구,20,0.01
202003150800 ,광진구,18,0.012
202003150800 ,중랑구,19,0.013
202003150800 ,노원구,23,0.022
202003150800 ,성북구,17,0.021
202003150800 ,동작구,18,0.018
202003150800 ,양천구,15,0.02
202003150800 ,영등포구,16,0.017
202003150800 ,관악구,13,0.015
202003150800 ,구로구,19,0.02
202003150800 ,강서구,13,0.023
202003150800 ,금천구,16,0.021
202003150800 ,송파구,21,0.01
202003150800 ,강동구,19,0.014
202003150800 ,강남구,18,0.019
202003150800 ,서초구,17,0.024
202003150700 ,종로구,27,0.015
202003150700 ,용산구,22,0.008
202003150700 ,중구,31,0.013
202003150700 ,은평구,39,0.012
202003150700 ,마포구,20,0.011
202003150700 ,서대문구,35,0.009
202003150700 ,도봉구,34,0.024
202003150700 ,성북구,25,0.019
202003150700 ,동대문구,21,0.018
202003150700 ,광진구,25,0.012
202003150700 ,중랑구,25,0.014
202003150700 ,성동구,25,0.009
202003150700 ,강북구,29,0.024
202003150700 ,노원구,37,0.01
202003150700 ,관악구,15,0.015
202003150700 ,강서구,13,0.022
202003150700 ,양천구,14,0.02
202003150700 ,동작구,21,0.02
202003150700 ,구로구,23,0.017
202003150700 ,금천구,20,0.017
202003150700 ,영등포구,12,0.017
202003150700 ,강동구,24,0.016
202003150700 ,송파구,20,0.012
202003150700 ,서초구,20,0.027
202003150700 ,강남구,23,0.02
202003150600 ,중구,35,0.018
202003150600 ,종로구,31,0.018
202003150600 ,용산구,24,0.016
202003150600 ,은평구,38,0.011
202003150600 ,서대문구,46,0.007
202003150600 ,마포구,26,0.016
202003150600 ,성동구,27,0.018
202003150600 ,강북구,32,0.025
202003150600 ,광진구,32,0.018
202003150600 ,성북구,38,0.022
202003150600 ,중랑구,30,0.019
202003150600 ,노원구,35,0.012
202003150600 ,동대문구,26,0.021
202003150600 ,도봉구,33,0.033
202003150600 ,관악구,19,0.017
202003150600 ,양천구,19,0.02
202003150600 ,금천구,25,0.015
202003150600 ,강서구,20,0.026
202003150600 ,동작구,25,0.02
202003150600 ,영등포구,19,0.02
202003150600 ,구로구,33,0.019
202003150600 ,송파구,25,0.018
202003150600 ,강동구,29,0.022
202003150600 ,서초구,32,0.026
202003150600 ,강남구,32,0.021
202003150500 ,종로구,35,0.021
202003150500 ,용산구,28,0.022
202003150500 ,중구,42,0.019
202003150500 ,서대문구,46,0.013
202003150500 ,은평구,40,0.018
202003150500 ,마포구,33,0.019
202003150500 ,도봉구,35,0.034
202003150500 ,중랑구,34,0.024
202003150500 ,광진구,35,0.022
202003150500 ,성북구,36,0.027
202003150500 ,강북구,36,0.026
202003150500 ,성동구,31,0.027
202003150500 ,노원구,38,0.012
202003150500 ,동대문구,31,0.027
202003150500 ,양천구,27,0.02
202003150500 ,금천구,35,0.013
202003150500 ,영등포구,29,0.023
202003150500 ,강서구,27,0.025
202003150500 ,동작구,38,0.019
202003150500 ,관악구,32,0.018
202003150500 ,구로구,40,0.024
202003150500 ,강남구,41,0.024
202003150500 ,송파구,31,0.015
202003150500 ,서초구,41,0.027
202003150500 ,강동구,35,0.026
202003150400 ,중구,41,0.025
202003150400 ,용산구,29,0.02
202003150400 ,종로구,35,0.025
202003150400 ,서대문구,47,0.015
202003150400 ,은평구,35,0.021
202003150400 ,마포구,35,0.021
202003150400 ,강북구,38,0.029
202003150400 ,성동구,33,0.029
202003150400 ,노원구,34,0.018
202003150400 ,광진구,36,0.023
202003150400 ,도봉구,37,0.037
202003150400 ,동대문구,31,0.029
202003150400 ,중랑구,34,0.025
202003150400 ,성북구,37,0.031
202003150400 ,금천구,37,0.015
202003150400 ,관악구,35,0.018
202003150400 ,구로구,40,0.025
202003150400 ,강서구,30,0.027
202003150400 ,양천구,33,0.022
202003150400 ,영등포구,32,0.022
202003150400 ,동작구,43,0.02
202003150400 ,서초구,46,0.031
202003150400 ,강남구,41,0.025
202003150400 ,강동구,36,0.028
202003150400 ,송파구,33,0.02
202003150300 ,용산구,29,0.027
202003150300 ,중구,40,0.027
202003150300 ,종로구,35,0.026
202003150300 ,마포구,36,0.025
202003150300 ,서대문구,41,0.016
202003150300 ,은평구,41,0.023
202003150300 ,광진구,33,0.027
202003150300 ,도봉구,35,0.039
202003150300 ,강북구,36,0.032
202003150300 ,중랑구,33,0.027
202003150300 ,성동구,31,0.033
202003150300 ,성북구,34,0.031
202003150300 ,노원구,34,0.02
202003150300 ,동대문구,30,0.031
202003150300 ,영등포구,37,0.028
202003150300 ,강서구,34,0.03
202003150300 ,구로구,38,0.034
202003150300 ,동작구,45,0.024
202003150300 ,금천구,44,0.019
202003150300 ,양천구,38,0.023
202003150300 ,관악구,38,0.022
202003150300 ,강남구,41,0.031
202003150300 ,송파구,35,0.022
202003150300 ,강동구,32,0.031
202003150300 ,서초구,48,0.034
202003150200 ,용산구,28,0.027
202003150200 ,중구,38,0.028
202003150200 ,종로구,32,0.028
202003150200 ,은평구,44,0.024
202003150200 ,서대문구,41,0.034
202003150200 ,마포구,32,0.026
202003150200 ,강북구,34,0.031
202003150200 ,노원구,32,0.029
202003150200 ,중랑구,32,0.029
202003150200 ,동대문구,28,0.032
202003150200 ,성북구,36,0.03
202003150200 ,성동구,29,0.035
202003150200 ,광진구,33,0.03
202003150200 ,도봉구,27,0.039
202003150200 ,양천구,36,0.03
202003150200 ,구로구,38,0.038
202003150200 ,강서구,33,0.034
202003150200 ,금천구,48,0.015
202003150200 ,관악구,34,0.024
202003150200 ,동작구,43,0.023
202003150200 ,영등포구,33,0.031
202003150200 ,강동구,32,0.033
202003150200 ,송파구,29,0.023
202003150200 ,강남구,34,0.036
202003150200 ,서초구,44,0.035
202003150100 ,중구,42,0.029
202003150100 ,용산구,30,0.028
202003150100 ,종로구,35,0.026
202003150100 ,마포구,36,0.024
202003150100 ,은평구,47,0.029
202003150100 ,서대문구,42,0.037
202003150100 ,성북구,46,0.027
202003150100 ,강북구,39,0.029
202003150100 ,광진구,36,0.028
202003150100 ,동대문구,33,0.029
202003150100 ,중랑구,35,0.027
202003150100 ,도봉구,38,0.037
202003150100 ,노원구,39,0.03
202003150100 ,성동구,34,0.035
202003150100 ,양천구,35,0.031
202003150100 ,강서구,37,0.034
202003150100 ,구로구,36,0.038
202003150100 ,관악구,36,0.024
202003150100 ,영등포구,34,0.03
202003150100 ,동작구,45,0.022
202003150100 ,금천구,50,0.016
202003150100 ,강남구,37,0.036
202003150100 ,강동구,38,0.032
202003150100 ,서초구,46,0.035
202003150100 ,송파구,29,0.024
202003150000 ,중구,48,0.03
202003150000 ,종로구,42,0.026
202003150000 ,용산구,35,0.031
202003150000 ,은평구,56,0.032
202003150000 ,마포구,40,0.025
202003150000 ,서대문구,50,0.035
202003150000 ,강북구,49,0.03
202003150000 ,성북구,46,0.027
202003150000 ,도봉구,40,0.038
202003150000 ,동대문구,38,0.03
202003150000 ,광진구,46,0.027
202003150000 ,성동구,40,0.034
202003150000 ,노원구,44,0.03
202003150000 ,중랑구,41,0.027
202003150000 ,관악구,38,0.025
202003150000 ,영등포구,39,0.031
202003150000 ,동작구,51,0.023
202003150000 ,구로구,38,0.038
202003150000 ,양천구,39,0.032
202003150000 ,금천구,49,0.019
202003150000 ,강서구,38,0.034
202003150000 ,강남구,46,0.035
202003150000 ,송파구,39,0.023
202003150000 ,강동구,45,0.032
202003150000 ,서초구,48,0.034
202003142300 ,중구,56,0.03
202003142300 ,용산구,43,0.034
202003142300 ,종로구,50,0.027
202003142300 ,서대문구,58,0.035
202003142300 ,은평구,57,0.036
202003142300 ,마포구,50,0.027
202003142300 ,광진구,51,0.029
202003142300 ,도봉구,54,0.039
202003142300 ,동대문구,46,0.032
202003142300 ,성동구,48,0.036
202003142300 ,성북구,53,0.03
202003142300 ,강북구,56,0.031
202003142300 ,중랑구,49,0.029
202003142300 ,노원구,50,0.03
202003142300 ,구로구,0,0.038
202003142300 ,동작구,58,0.026
202003142300 ,관악구,46,0.026
202003142300 ,금천구,56,0.025
202003142300 ,강서구,44,0.035
202003142300 ,양천구,50,0.027
202003142300 ,영등포구,47,0.028
202003142300 ,송파구,45,0.029
202003142300 ,강남구,59,0.033
202003142300 ,강동구,50,0.033
202003142300 ,서초구,60,0.036
202003142200 ,종로구,46,0.028
202003142200 ,중구,54,0.03
202003142200 ,용산구,39,0.042
202003142200 ,은평구,49,0.04
202003142200 ,서대문구,59,0.039
202003142200 ,마포구,49,0.028
202003142200 ,노원구,50,0.032
202003142200 ,광진구,54,0.031
202003142200 ,동대문구,42,0.033
202003142200 ,성북구,49,0.034
202003142200 ,도봉구,52,0.042
202003142200 ,성동구,42,0.04
202003142200 ,중랑구,44,0.031
202003142200 ,강북구,53,0.032
202003142200 ,구로구,43,0.042
202003142200 ,금천구,53,0.032
202003142200 ,영등포구,47,0.035
202003142200 ,강서구,49,0.033
202003142200 ,동작구,51,0.03
202003142200 ,양천구,50,0.032
202003142200 ,관악구,45,0.031
202003142200 ,송파구,39,0.034
202003142200 ,강남구,50,0.038
202003142200 ,서초구,63,0.044
202003142200 ,강동구,44,0.036
202003142100 ,용산구,35,0.042
202003142100 ,종로구,37,0.029
202003142100 ,중구,39,0.033
202003142100 ,은평구,33,0.042
202003142100 ,마포구,37,0.031
202003142100 ,서대문구,51,0.04
202003142100 ,동대문구,33,0.034
202003142100 ,성북구,42,0.034
202003142100 ,강북구,43,0.031
202003142100 ,성동구,34,0.042
202003142100 ,광진구,42,0.032
202003142100 ,노원구,43,0.031
202003142100 ,도봉구,41,0.041
202003142100 ,중랑구,34,0.029
202003142100 ,강서구,38,0.034
202003142100 ,동작구,38,0.03
202003142100 ,구로구,33,0.046
202003142100 ,영등포구,39,0.038
202003142100 ,금천구,40,0.031
202003142100 ,양천구,38,0.037
202003142100 ,관악구,37,0.032
202003142100 ,서초구,47,0.045
202003142100 ,송파구,32,0.034
202003142100 ,강남구,41,0.037
202003142100 ,강동구,35,0.036
202003142000 ,용산구,27,0.041
202003142000 ,종로구,31,0.03
202003142000 ,중구,33,0.032
202003142000 ,은평구,30,0.041
202003142000 ,서대문구,36,0.039
202003142000 ,마포구,29,0.034
202003142000 ,성동구,27,0.041
202003142000 ,중랑구,29,0.03
202003142000 ,노원구,34,0.03
202003142000 ,동대문구,26,0.037
202003142000 ,광진구,34,0.034
202003142000 ,도봉구,32,0.041
202003142000 ,강북구,34,0.031
202003142000 ,성북구,30,0.035
202003142000 ,구로구,33,0.043
202003142000 ,영등포구,28,0.036
202003142000 ,양천구,28,0.037
202003142000 ,강서구,29,0.037
202003142000 ,금천구,32,0.03
202003142000 ,동작구,32,0.029
202003142000 ,관악구,28,0.029
202003142000 ,서초구,39,0.043
202003142000 ,강남구,31,0.038
202003142000 ,강동구,30,0.036
202003142000 ,송파구,25,0.037
202003141900 ,중구,29,0.035
202003141900 ,용산구,21,0.044
202003141900 ,종로구,28,0.032
202003141900 ,마포구,26,0.033
202003141900 ,서대문구,32,0.04
202003141900 ,은평구,24,0.045
202003141900 ,중랑구,27,0.033
202003141900 ,동대문구,22,0.041
202003141900 ,도봉구,31,0.045
202003141900 ,노원구,31,0.034
202003141900 ,광진구,32,0.035
202003141900 ,성동구,24,0.043
202003141900 ,강북구,28,0.035
202003141900 ,성북구,26,0.037
202003141900 ,양천구,24,0.041
202003141900 ,동작구,27,0.031
202003141900 ,영등포구,23,0.039
202003141900 ,금천구,24,0.032
202003141900 ,구로구,28,0.046
202003141900 ,관악구,21,0.034
202003141900 ,강서구,26,0.039
202003141900 ,강동구,25,0.037
202003141900 ,송파구,22,0.038
202003141900 ,서초구,33,0.046
202003141900 ,강남구,27,0.04
202003141800 ,중구,21,0.035
202003141800 ,용산구,18,0.046
202003141800 ,종로구,22,0.032
202003141800 ,서대문구,21,0.043
202003141800 ,은평구,18,0.043
202003141800 ,마포구,19,0.034
202003141800 ,도봉구,19,0.041
202003141800 ,성동구,19,0.043
202003141800 ,광진구,17,0.035
202003141800 ,노원구,22,0.031
202003141800 ,동대문구,16,0.041
202003141800 ,중랑구,20,0.035
202003141800 ,강북구,20,0.031
202003141800 ,성북구,21,0.038
202003141800 ,양천구,19,0.044
202003141800 ,동작구,20,0.031
202003141800 ,영등포구,19,0.039
202003141800 ,구로구,19,0.048
202003141800 ,강서구,19,0.041
202003141800 ,관악구,17,0.034
202003141800 ,금천구,18,0.033
202003141800 ,송파구,16,0.04
202003141800 ,강남구,22,0.042
202003141800 ,서초구,23,0.047
202003141800 ,강동구,23,0.04
202003141700 ,종로구,24,0.033
202003141700 ,용산구,13,0.045
202003141700 ,중구,21,0.037
202003141700 ,은평구,16,0.042
202003141700 ,마포구,16,0.037
202003141700 ,서대문구,19,0.044
202003141700 ,동대문구,18,0.04
202003141700 ,노원구,23,0.032
202003141700 ,강북구,20,0.031
202003141700 ,성동구,19,0.043
202003141700 ,광진구,17,0.035
202003141700 ,성북구,14,0.039
202003141700 ,중랑구,19,0.035
202003141700 ,도봉구,15,0.04
202003141700 ,구로구,16,0.049
202003141700 ,동작구,17,0.034
202003141700 ,금천구,17,0.034
202003141700 ,강서구,16,0.041
202003141700 ,관악구,14,0.036
202003141700 ,영등포구,19,0.041
202003141700 ,양천구,17,0.047
202003141700 ,강남구,21,0.042
202003141700 ,서초구,19,0.048
202003141700 ,송파구,14,0.039
202003141700 ,강동구,22,0.039
202003141600 ,용산구,13,0.044
202003141600 ,중구,16,0.037
202003141600 ,종로구,15,0.033
202003141600 ,마포구,14,0.036
202003141600 ,은평구,11,0.042
202003141600 ,서대문구,16,0.043
202003141600 ,광진구,15,0.036
202003141600 ,성북구,14,0.036
202003141600 ,동대문구,14,0.039
202003141600 ,성동구,16,0.043
202003141600 ,강북구,19,0.032
202003141600 ,노원구,17,0.032
202003141600 ,중랑구,15,0.035
202003141600 ,도봉구,16,0.04
202003141600 ,관악구,16,0.036
202003141600 ,양천구,16,0.047
202003141600 ,금천구,12,0.034
202003141600 ,영등포구,15,0.037
202003141600 ,강서구,13,0.042
202003141600 ,구로구,16,0.049
202003141600 ,동작구,16,0.034
202003141600 ,강남구,16,0.042
202003141600 ,서초구,20,0.048
202003141600 ,송파구,16,0.038
202003141600 ,강동구,17,0.039
202003141500 ,중구,17,0.036
202003141500 ,용산구,15,0.044
202003141500 ,종로구,19,0.032
202003141500 ,마포구,13,0.033
202003141500 ,서대문구,13,0.041
202003141500 ,은평구,12,0.042
202003141500 ,성동구,15,0.044
202003141500 ,도봉구,12,0.042
202003141500 ,광진구,13,0.036
202003141500 ,중랑구,12,0.033
202003141500 ,성북구,16,0.036
202003141500 ,노원구,18,0.034
202003141500 ,동대문구,11,0.037
