date,usd,usd_rate
2019-01-30,1111.04,-0.0062
2019-01-31,1112.4,0.0012
2019-02-01,1119.4,0.0063
2019-02-04,1119.86,0.0004
2019-02-05,1117.27,-0.0023
2019-02-06,1121.8,0.0041
2019-02-07,1124.81,0.0027
2019-02-08,1124.5,-0.0003
2019-02-11,1125.99,0.0013
2019-02-12,1121.29,-0.0042
2019-02-13,1125.59,0.0038
2019-02-14,1126.4,0.0007
2019-02-15,1126.44,0
2019-02-18,1126.4,0
2019-02-19,1122.92,-0.0031
2019-02-20,1123.22,0.0003
2019-02-21,1125.63,0.0021
2019-02-22,1122.99,-0.0023
2019-02-25,1116.06,-0.0062
2019-02-26,1115.61,-0.0004
2019-02-27,1118.22,0.0023
2019-02-28,1125.9,0.0069
2019-03-01,1127.67,0.0016
2019-03-04,1126.46,-0.0011
2019-03-05,1125.81,-0.0006
2019-03-06,1128.38,0.0023
2019-03-07,1134.87,0.0058
2019-03-08,1133.9,-0.0009
2019-03-11,1131.77,-0.0019
2019-03-12,1128.44,-0.0029
2019-03-13,1130.5,0.0018
2019-03-14,1136.42,0.0052
2019-03-15,1135.7,-0.0006
2019-03-18,1132.52,-0.0028
2019-03-19,1130.96,-0.0014
2019-03-20,1126.05,-0.0043
2019-03-21,1128.41,0.0021
2019-03-22,1136.11,0.0068
2019-03-25,1132.86,-0.0029
2019-03-26,1135.87,0.0027
2019-03-27,1139.24,0.003
2019-03-28,1135.95,-0.0029
2019-03-29,1137.4,0.0013
2019-04-01,1133.72,-0.0032
2019-04-02,1137.42,0.0033
2019-04-03,1134.67,-0.0024
2019-04-04,1136.33,0.0015
2019-04-05,1137.69,0.0012
2019-04-08,1142.11,0.0039
2019-04-09,1141.08,-0.0009
2019-04-10,1137.97,-0.0027
2019-04-11,1141.96,0.0035
2019-04-12,1134.72,-0.0063
2019-04-15,1135.1,0.0003
2019-04-16,1137.69,0.0023
2019-04-17,1132.28,-0.0048
2019-04-18,1137.11,0.0043
2019-04-19,1136.58,-0.0005
2019-04-22,1140.99,0.0039
2019-04-23,1143.11,0.0019
2019-04-24,1156.05,0.0113
2019-04-25,1160.01,0.0034
2019-04-26,1158.9,-0.001
2019-04-29,1159.88,0.0008
2019-04-30,1164.25,0.0038
2019-05-01,1165.73,0.0013
2019-05-02,1167.06,0.0011
2019-05-03,1164.33,-0.0023
2019-05-06,1169.15,0.0041
2019-05-07,1172.35,0.0027
2019-05-08,1173.1,0.0006
2019-05-09,1180.09,0.006
2019-05-10,1175.2,-0.0041
2019-05-13,1188.78,0.0116
2019-05-14,1187.82,-0.0008
2019-05-15,1186.79,-0.0009
2019-05-16,1192.33,0.0047
2019-05-17,1194.73,0.002
2019-05-20,1194.73,0
2019-05-21,1192.78,-0.0016
2019-05-22,1190.78,-0.0017
2019-05-23,1189.8,-0.0008
2019-05-24,1185.77,-0.0034
2019-05-27,1184.55,-0.001
2019-05-28,1188.94,0.0037
2019-05-29,1194.03,0.0043
2019-05-30,1189.73,-0.0036
2019-05-31,1188.8,-0.0008
2019-06-03,1179.64,-0.0077
2019-06-04,1178.26,-0.0012
2019-06-05,1180.84,0.0022
2019-06-06,1178.67,-0.0018
2019-06-07,1182.07,0.0029
2019-06-10,1184.02,0.0016
2019-06-11,1179.21,-0.0041
2019-06-12,1183.53,0.0037
2019-06-13,1183.32,-0.0002
2019-06-14,1186.88,0.003
2019-06-17,1186.55,-0.0003
2019-06-18,1174.87,-0.0098
2019-06-19,1172.48,-0.002
2019-06-20,1159.42,-0.0111
2019-06-21,1159.2,-0.0002
2019-06-24,1154.67,-0.0039
2019-06-25,1156.17,0.0013
2019-06-26,1154.67,-0.0013
2019-06-27,1157.12,0.0021
2019-06-28,1156.38,-0.0006
2019-07-01,1161.77,0.0047
2019-07-02,1167.47,0.0049
2019-07-03,1170.72,0.0028
2019-07-04,1168.34,-0.002
2019-07-05,1175.02,0.0057
2019-07-08,1180.94,0.005
2019-07-09,1183.22,0.0019
2019-07-10,1176.57,-0.0056
2019-07-11,1175.16,-0.0012
2019-07-12,1177.32,0.0018
2019-07-15,1180.41,0.0026
2019-07-16,1179.63,-0.0007
2019-07-17,1180.62,0.0008
2019-07-18,1172.78,-0.0066
2019-07-19,1176.11,0.0028
2019-07-22,1176.87,0.0006
2019-07-23,1179.89,0.0026
2019-07-24,1178.41,-0.0013
2019-07-25,1184.16,0.0049
2019-07-26,1184.24,0.0001
2019-07-29,1183.71,-0.0004
2019-07-30,1181.38,-0.002
2019-07-31,1188.32,0.0059
2019-08-01,1196.38,0.0068
2019-08-02,1204.61,0.0069
2019-08-05,1218.33,0.0114
2019-08-06,1213.43,-0.004
2019-08-07,1213.02,-0.0003
2019-08-08,1208.08,-0.0041
2019-08-09,1214.45,0.0053
2019-08-12,1219.14,0.0039
2019-08-13,1206.64,-0.0103
2019-08-14,1216.86,0.0085
2019-08-15,1213.33,-0.0029
2019-08-16,1208.47,-0.004
2019-08-19,1212.62,0.0034
2019-08-20,1206.4,-0.0051
2019-08-21,1202.44,-0.0033
2019-08-22,1210.42,0.0066
2019-08-23,1213.66,0.0027
2019-08-26,1212.74,-0.0008
2019-08-27,1212.74,0
2019-08-28,1213.29,0.0005
2019-08-29,1209.12,-0.0034
2019-08-30,1210.5,0.0011
2019-09-02,1214.61,0.0034
2019-09-03,1211.54,-0.0025
2019-09-04,1204.63,-0.0057
2019-09-05,1198.02,-0.0055
2019-09-06,1192.77,-0.0044
2019-09-09,1192.93,0.0001
2019-09-10,1191.51,-0.0012
2019-09-11,1190.68,-0.0007
2019-09-12,1182.44,-0.0069
2019-09-13,1179.72,-0.0023
2019-09-16,1185.02,0.0045
2019-09-17,1187.62,0.0022
2019-09-18,1191.73,0.0035
2019-09-19,1195.35,0.003
2019-09-20,1194.13,-0.001
2019-09-23,1195.04,0.0008
2019-09-24,1195.53,0.0004
2019-09-25,1199.82,0.0036
2019-09-26,1200.46,0.0005
2019-09-27,1202.99,0.0021
2019-09-30,1199.09,-0.0032
2019-10-01,1203.37,0.0036
2019-10-02,1205.37,0.0017
2019-10-03,1201.89,-0.0029
2019-10-04,1192.25,-0.008
2019-10-07,1197.33,0.0043
2019-10-08,1200.02,0.0022
2019-10-09,1198.5,-0.0013
2019-10-10,1190.46,-0.0067
2019-10-11,1183.48,-0.0059
2019-10-14,1184.7,0.001
2019-10-15,1184.88,0.0002
2019-10-16,1186.51,0.0014
2019-10-17,1179.07,-0.0063
2019-10-18,1178.91,-0.0001
2019-10-21,1172.49,-0.0054
2019-10-22,1173.09,0.0005
2019-10-23,1170.67,-0.0021
2019-10-24,1175.21,0.0039
2019-10-25,1171.82,-0.0029
2019-10-28,1168.61,-0.0027
2019-10-29,1167.55,-0.0009
2019-10-30,1165.41,-0.0018
2019-10-31,1170.24,0.0041
2019-11-01,1164.8,-0.0046
2019-11-04,1162.95,-0.0016
2019-11-05,1156.82,-0.0053
2019-11-06,1161.58,0.0041
2019-11-07,1155.31,-0.0054
2019-11-08,1158.76,0.003
2019-11-11,1165.45,0.0058
2019-11-12,1166.53,0.0009
2019-11-13,1171.51,0.0043
2019-11-14,1169.08,-0.0021
2019-11-15,1163.65,-0.0046
2019-11-18,1167.23,0.0031
2019-11-19,1168.35,0.001
2019-11-20,1170.82,0.0021
2019-11-21,1176.86,0.0052
2019-11-22,1180.33,0.0029
2019-11-25,1173.9,-0.0054
2019-11-26,1173.32,-0.0005
2019-11-27,1176.97,0.0031
2019-11-28,1178.82,0.0016
2019-11-29,1181.7,0.0024
2019-12-02,1185.78,0.0035
2019-12-03,1190.06,0.0036
2019-12-04,1191.32,0.0011
2019-12-05,1188.92,-0.002
2019-12-06,1186.21,-0.0023
2019-12-09,1190.55,0.0037
2019-12-10,1190.49,-0.0001
2019-12-11,1189.61,-0.0007
2019-12-12,1172.89,-0.0141
2019-12-13,1176.21,0.0028
2019-12-16,1168.48,-0.0066
2019-12-17,1164.15,-0.0037
2019-12-18,1166.66,0.0022
2019-12-19,1163.27,-0.0029
2019-12-20,1159.4,-0.0033
2019-12-23,1164.04,0.004
2019-12-24,1163.52,-0.0004
2019-12-25,1160.76,-0.0024
2019-12-26,1162.3,0.0013
2019-12-27,1159.68,-0.0023
2019-12-30,1157.97,-0.0015
2019-12-31,1155.07,-0.0025
2020-01-01,1155.02,0
2020-01-02,1157.94,0.0025
2020-01-03,1165.95,0.0069
2020-01-06,1167.56,0.0014
2020-01-07,1168.3,0.0006
2020-01-08,1162.41,-0.005
2020-01-09,1159.72,-0.0023
2020-01-10,1158.97,-0.0006
2020-01-13,1154.95,-0.0035
2020-01-14,1158.2,0.0028
2020-01-15,1158.91,0.0006
2020-01-16,1160.73,0.0016
2020-01-17,1161.44,0.0006
2020-01-20,1159.61,-0.0016
2020-01-21,1170.01,0.009
2020-01-22,1165.76,-0.0036
2020-01-23,1169.54,0.0032
2020-01-24,1170.2,0.0006
2020-01-27,1177.7,0.0064
2020-01-28,1176.11,-0.0014
2020-01-29,1179.68,0.003
2020-01-30,1188.64,0.0076
2020-01-31,1195.97,0.0062
2020-02-03,1190.79,-0.0043
2020-02-04,1183.9,-0.0058
2020-02-05,1184.4,0.0004
2020-02-06,1186.28,0.0016
2020-02-07,1192.39,0.0052
2020-02-10,1188.17,-0.0035
2020-02-11,1182.25,-0.005
2020-02-12,1179.51,-0.0023
2020-02-13,1184.58,0.0043
2020-02-14,1183.46,-0.0009
2020-02-17,1185.36,0.0016
2020-02-18,1191.04,0.0048
2020-02-19,1193,0.0016
2020-02-20,1205.21,0.0102
2020-02-21,1207.07,0.0015
2020-02-24,1219.17,0.01
2020-02-25,1216.04,-0.0026
2020-02-26,1212.81,-0.0027
2020-02-27,1212.68,-0.0001
2020-02-28,1200.32,-0.0102
2020-03-02,1189.71,-0.0088
2020-03-03,1181,-0.0073
2020-03-04,1185.23,0.0036
2020-03-05,1188.82,0.003
2020-03-06,1188.8,0
2020-03-09,1200.94,0.0102
2020-03-10,1185.75,-0.0126
2020-03-11,1192.71,0.0059
2020-03-12,1211.21,0.0155
2020-03-13,1211.78,0.0005
2020-03-16,1232.87,0.0174
2020-03-17,1239.76,0.0056
2020-03-18,1256.5,0.0135
2020-03-19,1258.36,0.0015
2020-03-20,1254.95,-0.0027
2020-03-23,1273,0.0144
2020-03-24,1234.21,-0.0305
2020-03-25,1233,-0.001
2020-03-26,1213.4,-0.0159
2020-03-27,1212.73,-0.0006
2020-03-30,1224.71,0.0099
2020-03-31,1218.8,-0.0048
2020-04-01,1236.7,0.0147
2020-04-02,1227.85,-0.0072
2020-04-03,1236.61,0.0071
2020-04-06,1224.64,-0.0097
2020-04-07,1215.43,-0.0075
2020-04-08,1216.26,0.0007
2020-04-09,1211.08,-0.0043
2020-04-10,1211.55,0.0004
2020-04-13,1215.96,0.0036
2020-04-14,1212.5,-0.0028
2020-04-15,1224.72,0.0101
2020-04-16,1228.98,0.0035
2020-04-17,1216.24,-0.0104
2020-04-20,1220.62,0.0036
2020-04-21,1233.56,0.0106
2020-04-22,1234.05,0.0004
2020-04-23,1233.54,-0.0004
2020-04-24,1230.62,-0.0024
2020-04-27,1222.45,-0.0066
2020-04-28,1221.81,-0.0005
2020-04-29,1211.1,-0.0088
2020-04-30,1213.94,0.0023
2020-05-01,1224.93,0.0091
2020-05-04,1224.18,-0.0006
2020-05-05,1222.57,-0.0013
2020-05-06,1229.55,0.0057
2020-05-07,1220.11,-0.0077
2020-05-08,1219.8,-0.0003
2020-05-11,1223.41,0.003
2020-05-12,1226.84,0.0028
2020-05-13,1227.51,0.0005
2020-05-14,1227.53,0
2020-05-15,1233.19,0.0046
2020-05-18,1225.27,-0.0064
2020-05-19,1225.18,-0.0001
2020-05-20,1227.4,0.0018
2020-05-21,1233.27,0.0048
2020-05-22,1240.66,0.006
2020-05-25,1240.95,0.0002
2020-05-26,1230.99,-0.008
2020-05-27,1238.26,0.0059
2020-05-28,1238.03,-0.0002
2020-05-29,1231.59,-0.0052
2020-06-01,1223.05,-0.0069
2020-06-02,1220.12,-0.0024
2020-06-03,1215.95,-0.0034
2020-06-04,1216.54,0.0005
2020-06-05,1202.1,-0.0119
2020-06-08,1195.96,-0.0051
2020-06-09,1198.52,0.0021
2020-06-10,1190.79,-0.0064
2020-06-11,1206.2,0.0129
2020-06-12,1203.77,-0.002
2020-06-15,1208.65,0.0041
2020-06-16,1212.29,0.003
2020-06-17,1215.53,0.0027
2020-06-18,1212.59,-0.0024
2020-06-19,1211.98,-0.0005
2020-06-22,1209.53,-0.002
2020-06-23,1208.46,-0.0009
2020-06-24,1206.2,-0.0019
2020-06-25,1202.36,-0.0032
2020-06-26,1203.92,0.0013
2020-06-29,1199.66,-0.0035
2020-06-30,1199.44,-0.0002
2020-07-01,1201.67,0.0019
2020-07-02,1199.25,-0.002
2020-07-03,1199.43,0.0002
2020-07-06,1192.05,-0.0062
2020-07-07,1196.84,0.004
2020-07-08,1192.85,-0.0033
2020-07-09,1197.08,0.0036
2020-07-10,1200.62,0.003
2020-07-13,1203.87,0.0027
2020-07-14,1205.01,0.0009
2020-07-15,1201,-0.0033
2020-07-16,1205.23,0.0035
2020-07-17,1203.94,-0.0011
2020-07-20,1201.02,-0.0024
2020-07-21,1194.04,-0.0058
2020-07-22,1197.38,0.0028
2020-07-23,1201.95,0.0038
2020-07-24,1201.59,-0.0003
2020-07-27,1196.07,-0.0046
2020-07-28,1199.55,0.0029
2020-07-29,1190.04,-0.0079
2020-07-30,1189.73,-0.0003
2020-07-31,1194.09,0.0037
2020-08-03,1192.7,-0.0012
2020-08-04,1193.32,0.0005
2020-08-05,1186.24,-0.0059
2020-08-06,1184,-0.0019
2020-08-07,1189.18,0.0044
2020-08-10,1185.58,-0.003
2020-08-11,1185.62,0
2020-08-12,1183.23,-0.002
2020-08-13,1184.92,0.0014
2020-08-14,1186.94,0.0017
2020-08-17,1183.19,-0.0032
2020-08-18,1182.7,-0.0004
2020-08-19,1181.74,-0.0008
2020-08-20,1185.24,0.003
2020-08-21,1191.72,0.0055
2020-08-24,1188.66,-0.0026
2020-08-25,1187.35,-0.0011
2020-08-26,1184.39,-0.0025
2020-08-27,1187.44,0.0026
2020-08-28,1180.48,-0.0059
2020-08-31,1187.94,0.0063
2020-09-01,1185.45,-0.0021
2020-09-02,1189.13,0.0031
2020-09-03,1191.48,0.002
2020-09-04,1187.3,-0.0035
2020-09-07,1187.27,0
2020-09-08,1190.1,0.0024
2020-09-09,1184.79,-0.0045
2020-09-10,1188.11,0.0028
2020-09-11,1187.89,-0.0002
2020-09-14,1181.51,-0.0054
2020-09-15,1179.76,-0.0015
2020-09-16,1172.88,-0.0058
2020-09-17,1169.2,-0.0031
2020-09-18,1164.81,-0.0038
2020-09-21,1163.61,-0.001
2020-09-22,1163.61,0
2020-09-23,1170.65,0.0061
2020-09-24,1169.1,-0.0013
2020-09-25,1174.32,0.0045
2020-09-28,1166.85,-0.0064
2020-09-29,1168.73,0.0016
2020-09-30,1164.65,-0.0035
2020-10-01,1162.83,-0.0016
2020-10-02,1166.26,0.0029
2020-10-05,1157.12,-0.0078
2020-10-06,1164.37,0.0063
2020-10-07,1157.26,-0.0061
2020-10-08,1151.11,-0.0053
2020-10-09,1143.52,-0.0066
2020-10-12,1147.79,0.0037
2020-10-13,1148.3,0.0004
2020-10-14,1147.14,-0.001
2020-10-15,1145.14,-0.0017
2020-10-16,1142.13,-0.0026
2020-10-19,1140.06,-0.0018
2020-10-20,1138.39,-0.0015
2020-10-21,1132.54,-0.0051
2020-10-22,1134.74,0.0019
2020-10-23,1127.95,-0.006
2020-10-26,1132.44,0.004
2020-10-27,1129.21,-0.0029
2020-10-28,1134.93,0.0051
2020-10-29,1130.06,-0.0043
2020-10-30,1136.49,0.0057
2020-11-02,1132.95,-0.0031
2020-11-03,1131.32,-0.0014
2020-11-04,1127.65,-0.0032
2020-11-05,1122.88,-0.0042
2020-11-06,1121.4,-0.0013
2020-11-09,1119.06,-0.0021
2020-11-10,1117.07,-0.0018
2020-11-11,1112.39,-0.0042
2020-11-12,1114.86,0.0022
2020-11-13,1107.62,-0.0065
2020-11-16,1107.04,-0.0005
2020-11-17,1105.38,-0.0015
2020-11-18,1106.17,0.0007
2020-11-19,1113.59,0.0067
2020-11-20,1114.95,0.0012
2020-11-23,1113.51,-0.0013
2020-11-24,1110.24,-0.0029
2020-11-25,1106.21,-0.0036
2020-11-26,1105.57,-0.0006
2020-11-27,1104.43,-0.001
2020-11-30,1109.32,0.0044
2020-12-01,1105.73,-0.0032
2020-12-02,1100.02,-0.0052
2020-12-03,1092.08,-0.0072
2020-12-04,1083.77,-0.0076
2020-12-07,1083.53,-0.0002
2020-12-08,1084.86,0.0012
2020-12-09,1086.48,0.0015
2020-12-10,1085.55,-0.0009
2020-12-11,1091.67,0.0056
2020-12-14,1093.07,0.0013
2020-12-15,1089.43,-0.0033
2020-12-16,1092.36,0.0027
2020-12-17,1093.01,0.0006
2020-12-18,1099.39,0.0058
2020-12-21,1102.55,0.0029
2020-12-22,1109.72,0.0065
2020-12-23,1106.65,-0.0028
2020-12-24,1101.59,-0.0046
2020-12-25,1099.07,-0.0023
2020-12-28,1095.6,-0.0032
2020-12-29,1090.97,-0.0042
2020-12-30,1087.62,-0.0031
2020-12-31,1084.47,-0.0029
2021-01-01,1084.73,0.0002
2021-01-04,1086.48,0.0016
2021-01-05,1086.42,-0.0001
2021-01-06,1087.93,0.0014
2021-01-07,1094.28,0.0058
2021-01-08,1092.93,-0.0012
2021-01-11,1097.23,0.0039
2021-01-12,1094.48,-0.0025
2021-01-13,1097.12,0.0024
2021-01-14,1095.88,-0.0011
2021-01-15,1103.27,0.0067
2021-01-18,1102.52,-0.0007
2021-01-19,1101.44,-0.001
2021-01-20,1096.35,-0.0046
2021-01-21,1099.88,0.0032
2021-01-22,1105.41,0.005
2021-01-25,1102.58,-0.0026
2021-01-26,1101.02,-0.0014
2021-01-27,1108.38,0.0067
2021-01-28,1112.52,0.0037
2021-01-29,1117.64,0.0046
2021-02-01,1116.51,-0.001
2021-02-02,1115.37,-0.001
2021-02-03,1113.46,-0.0017
2021-02-04,1120,0.0059
2021-02-05,1116.77,-0.0029
2021-02-08,1115.61,-0.001
2021-02-09,1110.88,-0.0042
2021-02-10,1105.48,-0.0049
2021-02-11,1102.12,-0.003
2021-02-12,1102.59,0.0004
2021-02-15,1101.31,-0.0012
2021-02-16,1106.58,0.0048
2021-02-17,1105.61,-0.0009
2021-02-18,1106.96,0.0012
2021-02-19,1104.27,-0.0024
2021-02-22,1111.59,0.0066
2021-02-23,1110.13,-0.0013
2021-02-24,1107.27,-0.0026
2021-02-25,1118.77,0.0104
2021-02-26,1123.89,0.0046
2021-03-01,1113.33,-0.0094
2021-03-02,1125.01,0.0105
2021-03-03,1126.05,0.0009
2021-03-04,1130.87,0.0043
2021-03-05,1128,-0.0025
2021-03-08,1140.83,0.0114
2021-03-09,1134.91,-0.0052
2021-03-10,1135.91,0.0009
2021-03-11,1130.35,-0.0049
2021-03-12,1136.5,0.0054
2021-03-15,1132.35,-0.0037
2021-03-16,1129,-0.003
2021-03-17,1121.21,-0.0069
2021-03-18,1127.75,0.0058
2021-03-19,1129.12,0.0012
2021-03-22,1126,-0.0028
2021-03-23,1132.9,0.0061
2021-03-24,1134.9,0.0018
2021-03-25,1135.12,0.0002
2021-03-26,1128.52,-0.0058
2021-03-28,1128.96,0.0004
2021-03-29,1131.56,0.0023
2021-03-30,1132.59,0.0009
2021-03-31,1127.17,-0.0048
2021-04-01,1128.72,0.0014
2021-04-02,1128.64,-0.0001
2021-04-05,1124.18,-0.004
2021-04-06,1119.17,-0.0045
2021-04-07,1119.03,-0.0001
2021-04-08,1115.83,-0.0029
2021-04-09,1120.98,0.0046
2021-04-12,1124.32,0.003
2021-04-13,1121.37,-0.0026
2021-04-14,1116.08,-0.0047
2021-04-15,1116.68,0.0005
2021-04-16,1116.5,-0.0002
2021-04-19,1115.33,-0.001
2021-04-20,1117.28,0.0017
2021-04-21,1116.35,-0.0008
2021-04-22,1118.79,0.0022
2021-04-23,1114.72,-0.0036
2021-04-25,1115.13,0.0004
2021-04-26,1110.91,-0.0038
