date,open,high,low,close,volume
2011-06-28,12043.56 ,12190.43 ,12042.28 ,12188.69 ,135050000.00 
2011-06-29,12187.63 ,12284.39 ,12175.86 ,12261.42 ,158720000.00 
2011-06-30,12262.25 ,12427.09 ,12262.10 ,12414.34 ,179980000.00 
2011-07-01,12414.34 ,12596.13 ,12404.08 ,12582.77 ,141870000.00 
2011-07-05,12569.87 ,12601.80 ,12540.58 ,12569.87 ,123000000.00 
2011-07-06,12562.47 ,12643.24 ,12539.21 ,12626.02 ,132330000.00 
2011-07-07,12627.23 ,12753.89 ,12627.23 ,12719.49 ,153740000.00 
2011-07-08,12717.90 ,12717.90 ,12567.41 ,12657.20 ,131150000.00 
2011-07-11,12655.62 ,12655.84 ,12470.30 ,12505.76 ,133250000.00 
2011-07-12,12505.54 ,12570.58 ,12446.88 ,12446.88 ,162640000.00 
2011-07-13,12447.33 ,12611.04 ,12447.33 ,12491.61 ,139970000.00 
2011-07-14,12491.53 ,12581.98 ,12414.41 ,12437.12 ,140810000.00 
2011-07-15,12437.12 ,12504.82 ,12406.09 ,12479.73 ,215420000.00 
2011-07-18,12475.11 ,12475.26 ,12296.23 ,12385.16 ,148950000.00 
2011-07-19,12386.03 ,12607.56 ,12385.96 ,12587.42 ,167550000.00 
2011-07-20,12583.68 ,12603.51 ,12546.56 ,12571.91 ,140340000.00 
2011-07-21,12567.07 ,12751.43 ,12566.61 ,12724.41 ,188410000.00 
2011-07-22,12724.71 ,12740.87 ,12644.19 ,12681.16 ,136760000.00 
2011-07-25,12679.72 ,12679.95 ,12536.19 ,12592.80 ,128760000.00 
2011-07-26,12592.12 ,12593.40 ,12489.04 ,12501.30 ,145140000.00 
2011-07-27,12498.42 ,12498.65 ,12289.69 ,12302.55 ,182770000.00 
2011-07-28,12301.72 ,12384.90 ,12226.83 ,12240.11 ,148710000.00 
2011-07-29,12239.36 ,12243.07 ,12083.45 ,12143.24 ,230910000.00 
2011-08-01,12144.22 ,12282.42 ,11998.08 ,12132.49 ,182820000.00 
2011-08-02,12129.77 ,12130.30 ,11865.56 ,11866.62 ,207060000.00 
2011-08-03,11863.74 ,11904.91 ,11700.34 ,11896.44 ,198220000.00 
2011-08-04,11893.86 ,11893.94 ,11372.14 ,11383.68 ,300760000.00 
2011-08-05,11383.98 ,11555.41 ,11139.00 ,11444.61 ,406310000.00 
2011-08-08,11433.93 ,11434.09 ,10809.85 ,10809.85 ,479980000.00 
2011-08-09,10810.91 ,11244.01 ,10604.07 ,11239.77 ,431410000.00 
2011-08-10,11228.00 ,11228.00 ,10686.49 ,10719.94 ,396300000.00 
2011-08-11,10729.85 ,11278.90 ,10729.85 ,11143.31 ,393190000.00 
2011-08-12,11143.46 ,11346.67 ,11142.18 ,11269.02 ,228030000.00 
2011-08-15,11269.85 ,11484.60 ,11269.85 ,11482.90 ,188120000.00 
2011-08-16,11480.48 ,11488.01 ,11292.63 ,11405.93 ,187800000.00 
2011-08-17,11392.01 ,11529.67 ,11322.30 ,11410.21 ,171280000.00 
2011-08-18,11406.27 ,11406.50 ,10881.60 ,10990.58 ,308520000.00 
2011-08-19,10989.75 ,11086.40 ,10801.41 ,10817.65 ,336370000.00 
2011-08-22,10820.37 ,11020.55 ,10820.37 ,10854.65 ,226720000.00 
2011-08-23,10854.58 ,11176.84 ,10854.43 ,11176.76 ,244130000.00 
2011-08-24,11175.78 ,11331.57 ,11113.04 ,11320.71 ,227380000.00 
2011-08-25,11321.02 ,11406.39 ,11106.76 ,11149.82 ,255050000.00 
2011-08-26,11149.82 ,11326.43 ,10929.20 ,11284.54 ,244410000.00 
2011-08-29,11286.65 ,11541.78 ,11286.58 ,11539.25 ,177540000.00 
2011-08-30,11532.13 ,11630.07 ,11429.39 ,11559.95 ,182090000.00 
2011-08-31,11560.48 ,11712.60 ,11528.08 ,11613.53 ,229740000.00 
2011-09-01,11613.30 ,11716.84 ,11488.46 ,11493.57 ,178110000.00 
2011-09-02,11492.06 ,11492.14 ,11211.35 ,11240.26 ,174660000.00 
2011-09-06,11237.31 ,11237.46 ,10932.53 ,11139.30 ,217420000.00 
2011-09-07,11137.63 ,11414.86 ,11137.63 ,11414.86 ,166320000.00 
2011-09-08,11414.86 ,11477.30 ,11283.74 ,11295.81 ,173040000.00 
2011-09-09,11294.60 ,11294.83 ,10935.64 ,10992.13 ,228170000.00 
2011-09-12,10990.01 ,11062.03 ,10824.76 ,11061.12 ,197160000.00 
2011-09-13,11054.99 ,11140.85 ,10987.18 ,11105.85 ,189980000.00 
2011-09-14,11106.83 ,11386.78 ,10993.84 ,11246.73 ,192600000.00 
2011-09-15,11247.72 ,11433.40 ,11247.49 ,11433.18 ,172080000.00 
2011-09-16,11433.71 ,11532.47 ,11407.41 ,11509.09 ,425900000.00 
2011-09-19,11506.82 ,11506.82 ,11255.25 ,11401.01 ,157580000.00 
2011-09-20,11401.47 ,11550.22 ,11373.92 ,11408.66 ,157060000.00 
2011-09-21,11408.58 ,11447.86 ,11117.28 ,11124.84 ,221860000.00 
2011-09-22,11121.89 ,11122.12 ,10597.14 ,10733.83 ,306170000.00 
2011-09-23,10732.77 ,10808.49 ,10638.73 ,10771.48 ,223140000.00 
2011-09-26,10771.78 ,11057.49 ,10771.78 ,11043.86 ,225620000.00 
2011-09-27,11045.23 ,11369.30 ,11045.23 ,11190.69 ,212700000.00 
2011-09-28,11189.10 ,11317.08 ,10996.98 ,11010.90 ,172410000.00 
2011-09-29,11012.79 ,11271.14 ,10965.45 ,11153.98 ,191340000.00 
2011-09-30,11152.32 ,11152.39 ,10909.52 ,10913.38 ,213200000.00 
2011-10-03,10912.10 ,10979.19 ,10653.34 ,10655.30 ,242870000.00 
2011-10-04,10651.44 ,10825.44 ,10404.49 ,10808.71 ,267440000.00 
2011-10-05,10800.47 ,10950.89 ,10738.10 ,10939.95 ,226440000.00 
2011-10-06,10939.87 ,11132.60 ,10858.67 ,11123.33 ,190030000.00 
2011-10-07,11123.41 ,11232.05 ,11051.13 ,11103.12 ,188080000.00 
2011-10-10,11104.56 ,11433.33 ,11104.56 ,11433.18 ,144270000.00 
2011-10-11,11432.80 ,11447.86 ,11365.67 ,11416.30 ,133360000.00 
2011-10-12,11417.36 ,11625.30 ,11417.28 ,11518.85 ,188130000.00 
2011-10-13,11518.09 ,11518.09 ,11377.82 ,11478.13 ,143990000.00 
2011-10-14,11478.97 ,11646.83 ,11478.66 ,11644.49 ,133570000.00 
2011-10-17,11643.35 ,11643.35 ,11378.35 ,11397.00 ,140360000.00 
2011-10-18,11396.17 ,11652.74 ,11296.12 ,11577.05 ,201410000.00 
2011-10-19,11577.54 ,11633.70 ,11469.17 ,11504.62 ,169580000.00 
2011-10-20,11502.13 ,11581.25 ,11391.14 ,11541.78 ,166100000.00 
2011-10-21,11543.22 ,11812.46 ,11542.84 ,11808.79 ,264000000.00 
2011-10-24,11807.96 ,11940.75 ,11805.77 ,11913.62 ,161870000.00 
2011-10-25,11912.63 ,11912.86 ,11682.52 ,11706.62 ,161450000.00 
2011-10-26,11707.76 ,11891.21 ,11694.36 ,11869.04 ,183730000.00 
2011-10-27,11872.07 ,12284.31 ,11872.07 ,12208.55 ,251640000.00 
2011-10-28,12207.34 ,12251.92 ,12164.24 ,12231.11 ,163620000.00 
2011-10-31,12229.22 ,12229.29 ,11954.41 ,11955.01 ,185790000.00 
2011-11-01,11951.53 ,11951.76 ,11630.03 ,11657.96 ,218290000.00 
2011-11-02,11658.49 ,11876.83 ,11658.49 ,11836.04 ,154140000.00 
2011-11-03,11835.59 ,12065.93 ,11835.43 ,12044.47 ,158170000.00 
2011-11-04,12043.41 ,12043.49 ,11850.31 ,11983.24 ,126150000.00 
2011-11-07,11983.02 ,12074.44 ,11880.69 ,12068.39 ,122110000.00 
2011-11-08,12055.52 ,12187.51 ,12002.17 ,12170.18 ,144950000.00 
2011-11-09,12166.40 ,12166.40 ,11736.93 ,11780.94 ,180200000.00 
2011-11-10,11780.03 ,11961.14 ,11779.88 ,11893.86 ,165250000.00 
2011-11-11,11896.28 ,12179.72 ,11896.28 ,12153.68 ,134520000.00 
2011-11-14,12153.00 ,12170.56 ,12027.03 ,12078.98 ,119610000.00 
2011-11-15,12077.92 ,12165.11 ,12001.26 ,12096.16 ,14510000.00 
2011-11-16,12084.74 ,12109.03 ,11890.57 ,11905.59 ,166220000.00 
2011-11-17,11905.67 ,11948.43 ,11676.35 ,11770.73 ,169830000.00 
2011-11-18,11768.98 ,11854.81 ,11755.82 ,11796.16 ,181240000.00 
2011-11-21,11795.55 ,11795.70 ,11454.07 ,11547.31 ,170960000.00 
2011-11-22,11542.39 ,11571.75 ,11433.97 ,11493.72 ,148570000.00 
2011-11-23,11492.74 ,11492.82 ,11257.55 ,11257.55 ,152220000.00 
2011-11-25,11251.88 ,11361.47 ,11231.43 ,11231.65 ,87480000.00 
2011-11-28,11232.47 ,11562.10 ,11232.16 ,11523.01 ,204950000.00 
2011-11-29,11523.01 ,11624.01 ,11517.04 ,11555.63 ,156950000.00 
2011-11-30,11559.27 ,12045.68 ,11559.27 ,12045.68 ,286790000.00 
2011-12-01,12046.21 ,12062.64 ,11974.62 ,12020.03 ,143700000.00 
2011-12-02,12022.37 ,12146.68 ,12007.12 ,12019.42 ,150110000.00 
2011-12-05,12021.54 ,12186.53 ,12021.46 ,12097.83 ,153830000.00 
2011-12-06,12097.75 ,12215.71 ,12076.71 ,12150.13 ,145920000.00 
2011-12-07,12144.41 ,12257.67 ,12060.37 ,12196.37 ,168440000.00 
2011-12-08,12195.91 ,12195.91 ,11966.22 ,11997.70 ,165880000.00 
2011-12-09,11996.03 ,12212.83 ,11995.51 ,12184.26 ,154250000.00 
2011-12-12,12181.08 ,12181.38 ,11940.86 ,12021.39 ,149050000.00 
2011-12-13,12018.66 ,12147.70 ,11904.38 ,11954.94 ,171910000.00 
2011-12-14,11949.72 ,11950.02 ,11786.47 ,11823.48 ,161240000.00 
2011-12-15,11825.29 ,11967.84 ,11825.22 ,11868.81 ,136930000.00 
2011-12-16,11870.25 ,11968.18 ,11819.31 ,11866.39 ,389520000.00 
2011-12-19,11866.54 ,11925.88 ,11735.19 ,11766.26 ,135170000.00 
2011-12-20,11769.21 ,12117.13 ,11768.83 ,12103.58 ,165180000.00 
2011-12-21,12103.58 ,12119.70 ,11999.44 ,12107.74 ,163250000.00 
2011-12-22,12107.59 ,12182.71 ,12107.37 ,12169.65 ,151610000.00 
2011-12-23,12169.88 ,12297.44 ,12169.80 ,12294.00 ,80420000.00 
2011-12-27,12293.47 ,12328.47 ,12269.97 ,12291.35 ,95980000.00 
2011-12-28,12288.85 ,12299.11 ,12140.17 ,12151.41 ,84010000.00 
2011-12-29,12152.32 ,12293.96 ,12152.09 ,12287.04 ,8410000.00 
2011-12-30,12286.28 ,12290.06 ,12213.78 ,12217.56 ,96670000.00 
2012-01-03,12221.19 ,12479.65 ,12221.19 ,12397.38 ,152560000.00 
2012-01-04,12392.46 ,12430.00 ,12337.25 ,12418.42 ,145130000.00 
2012-01-05,12418.42 ,12435.98 ,12283.90 ,12415.70 ,158440000.00 
2012-01-06,12407.45 ,12415.24 ,12332.41 ,12359.92 ,131120000.00 
2012-01-09,12359.31 ,12409.08 ,12333.85 ,12392.69 ,122200000.00 
2012-01-10,12394.51 ,12514.69 ,12394.51 ,12462.47 ,141230000.00 
2012-01-11,12459.52 ,12462.58 ,12399.01 ,12449.45 ,130260000.00 
2012-01-12,12449.91 ,12483.70 ,12385.08 ,12471.02 ,128230000.00 
2012-01-13,12469.96 ,12470.12 ,12311.79 ,12422.06 ,161470000.00 
2012-01-17,12423.12 ,12573.65 ,12423.12 ,12482.07 ,148670000.00 
2012-01-18,12474.69 ,12582.28 ,12453.20 ,12578.95 ,154170000.00 
2012-01-19,12578.19 ,12625.80 ,12563.58 ,12623.98 ,148030000.00 
2012-01-20,12623.83 ,12720.48 ,12620.76 ,12720.48 ,255110000.00 
2012-01-23,12720.25 ,12764.49 ,12665.83 ,12708.82 ,149860000.00 
2012-01-24,12708.37 ,12708.52 ,12613.54 ,12675.75 ,125420000.00 
2012-01-25,12673.63 ,12778.26 ,12580.12 ,12758.85 ,135430000.00 
2012-01-26,12756.96 ,12841.95 ,12695.16 ,12734.63 ,130840000.00 
2012-01-27,12733.95 ,12733.95 ,12630.72 ,12660.46 ,164410000.00 
2012-01-30,12659.17 ,12659.32 ,12529.41 ,12653.72 ,130430000.00 
2012-01-31,12654.78 ,12720.10 ,12567.33 ,12632.91 ,168070000.00 
2012-02-01,12632.76 ,12784.62 ,12632.76 ,12716.46 ,143500000.00 
2012-02-02,12716.54 ,12741.89 ,12676.05 ,12705.41 ,114360000.00 
2012-02-03,12705.04 ,12869.95 ,12704.96 ,12862.23 ,142840000.00 
2012-02-06,12860.72 ,12860.79 ,12793.43 ,12845.13 ,108040000.00 
2012-02-07,12844.37 ,12903.71 ,12782.57 ,12878.20 ,116150000.00 
2012-02-08,12865.79 ,12893.64 ,12817.69 ,12883.95 ,138250000.00 
2012-02-09,12884.41 ,12924.71 ,12846.41 ,12890.46 ,157080000.00 
2012-02-10,12889.55 ,12889.63 ,12743.56 ,12801.23 ,123620000.00 
2012-02-13,12799.11 ,12887.93 ,12799.11 ,12874.04 ,112240000.00 
2012-02-14,12871.77 ,12878.88 ,12786.93 ,12878.28 ,120050000.00 
2012-02-15,12864.65 ,12899.47 ,12753.62 ,12780.95 ,127560000.00 
2012-02-16,12779.81 ,12914.00 ,12779.58 ,12904.08 ,134450000.00 
2012-02-17,12903.33 ,12967.92 ,12903.25 ,12949.87 ,234650000.00 
2012-02-21,12949.34 ,13005.04 ,12926.11 ,12965.69 ,164780000.00 
2012-02-22,12966.22 ,12977.91 ,12914.83 ,12938.67 ,124200000.00 
2012-02-23,12937.08 ,12996.08 ,12882.67 ,12984.69 ,120480000.00 
2012-02-24,12981.20 ,13013.82 ,12950.59 ,12982.95 ,89440000.00 
2012-02-27,12981.13 ,13027.52 ,12882.59 ,12981.51 ,143530000.00 
2012-02-28,12976.74 ,13021.51 ,12952.82 ,13005.12 ,114490000.00 
2012-02-29,13005.42 ,13055.75 ,12929.66 ,12952.07 ,182460000.00 
2012-03-01,12952.29 ,13032.67 ,12943.06 ,12980.30 ,139670000.00 
2012-03-02,12980.75 ,12997.51 ,12927.77 ,12977.57 ,93900000.00 
2012-03-05,12977.34 ,12977.34 ,12883.91 ,12962.81 ,108630000.00 
2012-03-06,12958.65 ,12958.73 ,12734.86 ,12759.15 ,142330000.00 
2012-03-07,12756.12 ,12857.73 ,12751.51 ,12837.33 ,175110000.00 
2012-03-08,12835.53 ,12937.19 ,12835.53 ,12907.94 ,103530000.00 
2012-03-09,12908.62 ,12968.79 ,12906.43 ,12922.02 ,103240000.00 
2012-03-12,12920.58 ,12976.36 ,12919.98 ,12959.71 ,100000000.00 
2012-03-13,12953.20 ,13180.40 ,12953.13 ,13177.68 ,163130000.00 
2012-03-14,13177.15 ,13221.27 ,13166.25 ,13194.10 ,163610000.00 
2012-03-15,13192.97 ,13253.51 ,13170.19 ,13252.76 ,161650000.00 
2012-03-16,13253.51 ,13289.08 ,13231.45 ,13232.62 ,392620000.00 
2012-03-19,13231.94 ,13269.71 ,13208.63 ,13239.13 ,147120000.00 
2012-03-20,13238.45 ,13238.45 ,13123.38 ,13170.19 ,131660000.00 
2012-03-21,13170.79 ,13190.02 ,13112.93 ,13124.62 ,124860000.00 
2012-03-22,13124.40 ,13124.47 ,13017.42 ,13046.14 ,122060000.00 
2012-03-23,13045.99 ,13099.91 ,13002.77 ,13080.73 ,129930000.00 
2012-03-26,13082.62 ,13243.86 ,13082.39 ,13241.63 ,122080000.00 
2012-03-27,13242.09 ,13264.98 ,13194.33 ,13197.73 ,129280000.00 
2012-03-28,13195.39 ,13212.64 ,13069.26 ,13126.21 ,141540000.00 
2012-03-29,13125.99 ,13151.57 ,13032.67 ,13145.82 ,136250000.00 
2012-03-30,13147.94 ,13224.49 ,13147.78 ,13212.04 ,171190000.00 
2012-04-02,13211.36 ,13297.11 ,13153.69 ,13264.49 ,108790000.00 
2012-04-03,13258.96 ,13265.36 ,13131.21 ,13199.55 ,123980000.00 
2012-04-04,13198.19 ,13198.19 ,13020.86 ,13074.75 ,125000000.00 
2012-04-05,13067.18 ,13088.11 ,13012.46 ,13060.14 ,109530000.00 
2012-04-09,13057.57 ,13057.72 ,12903.78 ,12929.59 ,105580000.00 
2012-04-10,12929.44 ,12929.59 ,12710.56 ,12715.93 ,159290000.00 
2012-04-11,12716.92 ,12844.82 ,12716.92 ,12805.39 ,125210000.00 
2012-04-12,12806.45 ,12986.96 ,12806.30 ,12986.58 ,119780000.00 
2012-04-13,12986.20 ,12986.35 ,12845.28 ,12849.59 ,140990000.00 
2012-04-16,12850.88 ,12986.77 ,12850.80 ,12921.41 ,120990000.00 
2012-04-17,12921.79 ,13131.36 ,12921.79 ,13115.54 ,115320000.00 
2012-04-18,13114.56 ,13114.56 ,13027.49 ,13032.75 ,113520000.00 
2012-04-19,13028.73 ,13080.20 ,12896.82 ,12964.10 ,139810000.00 
2012-04-20,12964.48 ,13082.54 ,12964.25 ,13029.26 ,212080000.00 
2012-04-23,13028.20 ,13028.20 ,12845.58 ,12927.17 ,139370000.00 
2012-04-24,12927.77 ,13050.30 ,12926.49 ,13001.56 ,134110000.00 
2012-04-25,12997.69 ,13105.70 ,12993.60 ,13090.72 ,135260000.00 
2012-04-26,13090.11 ,13227.82 ,13075.96 ,13204.62 ,107570000.00 
2012-04-27,13204.70 ,13266.68 ,13192.21 ,13228.31 ,110850000.00 
2012-04-30,13228.31 ,13228.76 ,13176.01 ,13213.63 ,127870000.00 
2012-05-01,13214.16 ,13338.66 ,13174.65 ,13279.32 ,123400000.00 
2012-05-02,13278.11 ,13278.11 ,13192.21 ,13268.57 ,100770000.00 
2012-05-03,13267.59 ,13284.09 ,13175.64 ,13206.59 ,102090000.00 
2012-05-04,13204.62 ,13205.00 ,13022.34 ,13038.27 ,113790000.00 
2012-05-07,13035.85 ,13049.09 ,12970.00 ,13008.53 ,110080000.00 
2012-05-08,13000.73 ,13000.73 ,12810.39 ,12932.09 ,138620000.00 
2012-05-09,12921.81 ,12921.81 ,12748.48 ,12835.06 ,147460000.00 
2012-05-10,12831.58 ,12931.71 ,12820.30 ,12855.04 ,151650000.00 
2012-05-11,12851.79 ,12918.01 ,12779.28 ,12820.60 ,148370000.00 
2012-05-14,12818.49 ,12818.86 ,12661.48 ,12695.35 ,143190000.00 
2012-05-15,12695.05 ,12758.43 ,12608.16 ,12632.00 ,156060000.00 
2012-05-16,12617.32 ,12722.63 ,12597.34 ,12598.55 ,143130000.00 
2012-05-17,12598.32 ,12611.42 ,12440.52 ,12442.49 ,147430000.00 
2012-05-18,12443.02 ,12492.97 ,12336.76 ,12369.38 ,240720000.00 
2012-05-21,12369.15 ,12508.11 ,12367.72 ,12504.48 ,142110000.00 
2012-05-22,12505.38 ,12575.96 ,12447.33 ,12502.81 ,133650000.00 
2012-05-23,12501.52 ,12508.30 ,12311.56 ,12496.15 ,152190000.00 
2012-05-24,12491.91 ,12539.59 ,12419.63 ,12529.75 ,126810000.00 
2012-05-25,12530.74 ,12533.12 ,12421.53 ,12454.83 ,93000000.00 
2012-05-29,12454.83 ,12611.61 ,12454.60 ,12580.69 ,107510000.00 
2012-05-30,12579.02 ,12579.10 ,12396.40 ,12419.86 ,122830000.00 
2012-05-31,12414.41 ,12489.87 ,12316.48 ,12393.45 ,205140000.00 
2012-06-01,12391.56 ,12391.63 ,12107.48 ,12118.57 ,162940000.00 
2012-06-04,12119.85 ,12143.69 ,12035.09 ,12101.46 ,126440000.00 
2012-06-05,12101.08 ,12147.55 ,12072.17 ,12127.95 ,108970000.00 
2012-06-06,12125.00 ,12414.79 ,12125.00 ,12414.79 ,140110000.00 
2012-06-07,12416.53 ,12555.26 ,12416.53 ,12460.96 ,131150000.00 
2012-06-08,12460.81 ,12554.20 ,12398.44 ,12554.20 ,111810000.00 
2012-06-11,12553.81 ,12650.47 ,12398.48 ,12411.23 ,121060000.00 
2012-06-12,12412.07 ,12577.02 ,12411.91 ,12573.80 ,111360000.00 
2012-06-13,12566.38 ,12598.25 ,12453.69 ,12496.38 ,125780000.00 
2012-06-14,12497.89 ,12698.68 ,12497.66 ,12651.91 ,128640000.00 
2012-06-15,12652.21 ,12774.70 ,12651.38 ,12767.17 ,284290000.00 
2012-06-18,12767.02 ,12781.93 ,12696.18 ,12741.82 ,111280000.00 
2012-06-19,12744.62 ,12898.94 ,12744.47 ,12837.33 ,125180000.00 
2012-06-20,12837.10 ,12877.18 ,12744.92 ,12824.39 ,119110000.00 
2012-06-21,12823.10 ,12857.39 ,12561.46 ,12573.57 ,146750000.00 
2012-06-22,12574.82 ,12674.08 ,12574.67 ,12640.78 ,209990000.00 
2012-06-25,12639.80 ,12639.87 ,12458.01 ,12502.66 ,134090000.00 
2012-06-26,12503.57 ,12576.41 ,12452.03 ,12534.67 ,109270000.00 
2012-06-27,12532.93 ,12646.87 ,12532.71 ,12627.01 ,97950000.00 
2012-06-28,12626.25 ,12626.25 ,12450.17 ,12602.26 ,125870000.00 
2012-06-29,12604.60 ,12880.39 ,12604.53 ,12880.09 ,191630000.00 
2012-07-02,12879.71 ,12902.12 ,12795.48 ,12871.39 ,109640000.00 
2012-07-03,12868.06 ,12946.20 ,12845.28 ,12943.66 ,63850000.00 
2012-07-05,12941.85 ,12961.30 ,12852.24 ,12896.67 ,97800000.00 
2012-07-06,12889.40 ,12889.40 ,12702.99 ,12772.47 ,96760000.00 
2012-07-09,12772.02 ,12772.02 ,12686.57 ,12736.29 ,100150000.00 
2012-07-10,12733.87 ,12830.29 ,12606.91 ,12653.12 ,114760000.00 
2012-07-11,12653.04 ,12661.97 ,12534.33 ,12604.53 ,128420000.00 
2012-07-12,12602.71 ,12630.64 ,12492.25 ,12573.27 ,142760000.00 
2012-07-13,12573.73 ,12784.73 ,12573.04 ,12777.09 ,121080000.00 
2012-07-16,12776.33 ,12779.58 ,12690.05 ,12727.21 ,93500000.00 
2012-07-17,12728.73 ,12829.23 ,12645.10 ,12805.54 ,119620000.00 
2012-07-18,12796.98 ,12921.94 ,12754.61 ,12908.70 ,130070000.00 
2012-07-19,12909.61 ,12977.57 ,12889.93 ,12943.36 ,139480000.00 
2012-07-20,12942.68 ,12942.83 ,12810.35 ,12822.57 ,210770000.00 
2012-07-23,12820.45 ,12820.45 ,12583.41 ,12721.46 ,137760000.00 
2012-07-24,12720.93 ,12730.09 ,12521.84 ,12617.32 ,131530000.00 
2012-07-25,12617.77 ,12732.77 ,12617.62 ,12676.05 ,127320000.00 
2012-07-26,12680.59 ,12931.22 ,12680.59 ,12887.93 ,133620000.00 
2012-07-27,12888.91 ,13117.74 ,12888.53 ,13075.66 ,161510000.00 
2012-07-30,13075.35 ,13128.64 ,13042.85 ,13073.01 ,91730000.00 
2012-07-31,13071.72 ,13082.66 ,13006.48 ,13008.68 ,125980000.00 
2012-08-01,13007.47 ,13074.83 ,12951.16 ,12976.13 ,132780000.00 
2012-08-02,12969.70 ,12969.85 ,12778.90 ,12878.88 ,112770000.00 
2012-08-03,12884.82 ,13133.18 ,12884.82 ,13096.17 ,112390000.00 
2012-08-06,13099.88 ,13187.28 ,13099.72 ,13117.51 ,84270000.00 
2012-08-07,13118.65 ,13215.97 ,13118.42 ,13168.60 ,95240000.00 
2012-08-08,13158.10 ,13202.65 ,13115.24 ,13175.64 ,84910000.00 
2012-08-09,13174.73 ,13200.23 ,13125.09 ,13165.19 ,84350000.00 
2012-08-10,13163.15 ,13208.22 ,13094.96 ,13207.95 ,86640000.00 
2012-08-13,13204.93 ,13205.01 ,13112.94 ,13169.43 ,67550000.00 
2012-08-14,13168.11 ,13223.01 ,13142.10 ,13172.14 ,84430000.00 
2012-08-15,13157.47 ,13192.89 ,13138.23 ,13164.78 ,77130000.00 
2012-08-16,13163.24 ,13269.35 ,13145.85 ,13250.11 ,114580000.00 
2012-08-17,13251.20 ,13281.32 ,13244.85 ,13275.20 ,138550000.00 
2012-08-20,13274.58 ,13276.15 ,13230.06 ,13271.64 ,87590000.00 
2012-08-21,13272.10 ,13330.76 ,13186.60 ,13203.58 ,117060000.00 
2012-08-22,13198.31 ,13205.06 ,13120.34 ,13172.76 ,111220000.00 
2012-08-23,13171.37 ,13171.37 ,13046.46 ,13057.46 ,108800000.00 
2012-08-24,13052.82 ,13175.51 ,13027.20 ,13157.97 ,88030000.00 
2012-08-27,13157.74 ,13176.17 ,13115.46 ,13124.67 ,96070000.00 
2012-08-28,13122.74 ,13147.32 ,13081.12 ,13102.99 ,81630000.00 
2012-08-29,13103.46 ,13144.81 ,13081.27 ,13107.48 ,91530000.00 
2012-08-30,13101.29 ,13101.37 ,12978.91 ,13000.71 ,89980000.00 
2012-08-31,13002.72 ,13151.87 ,13002.64 ,13090.84 ,119780000.00 
2012-09-04,13092.15 ,13092.39 ,12977.09 ,13035.94 ,103920000.00 
2012-09-05,13036.09 ,13095.91 ,13018.74 ,13047.48 ,92550000.00 
2012-09-06,13045.23 ,13294.13 ,13045.08 ,13292.00 ,128650000.00 
2012-09-07,13289.53 ,13320.27 ,13266.22 ,13306.64 ,142210000.00 
2012-09-10,13308.56 ,13324.10 ,13251.39 ,13254.29 ,123810000.00 
2012-09-11,13254.60 ,13354.34 ,13253.21 ,13323.36 ,104920000.00 
2012-09-12,13321.62 ,13373.62 ,13317.52 ,13333.35 ,111520000.00 
2012-09-13,13329.71 ,13573.33 ,13325.11 ,13539.86 ,151770000.00 
2012-09-14,13540.40 ,13653.24 ,13533.94 ,13593.37 ,185160000.00 
2012-09-17,13588.57 ,13593.15 ,13526.67 ,13553.10 ,128020000.00 
2012-09-18,13552.33 ,13582.12 ,13517.81 ,13564.64 ,120720000.00 
2012-09-19,13565.41 ,13626.48 ,13556.74 ,13577.96 ,116210000.00 
2012-09-20,13575.17 ,13599.02 ,13503.00 ,13596.93 ,117910000.00 
2012-09-21,13597.24 ,13647.10 ,13571.53 ,13579.47 ,429610000.00 
2012-09-24,13577.85 ,13601.90 ,13521.68 ,13558.92 ,120370000.00 
2012-09-25,13559.92 ,13620.21 ,13457.25 ,13457.55 ,138630000.00 
2012-09-26,13458.63 ,13480.37 ,13406.91 ,13413.51 ,124350000.00 
2012-09-27,13413.47 ,13522.83 ,13413.47 ,13485.97 ,113990000.00 
2012-09-28,13485.89 ,13487.66 ,13367.27 ,13437.13 ,146950000.00 
2012-10-01,13437.66 ,13598.25 ,13437.66 ,13515.11 ,106120000.00 
2012-10-02,13515.30 ,13567.06 ,13424.92 ,13482.36 ,90730000.00 
2012-10-03,13479.21 ,13536.27 ,13439.12 ,13494.61 ,103890000.00 
2012-10-04,13495.18 ,13594.33 ,13495.18 ,13575.36 ,106390000.00 
2012-10-05,13569.18 ,13661.87 ,13568.75 ,13610.15 ,115500000.00 
2012-10-08,13589.26 ,13610.38 ,13552.09 ,13583.65 ,71300000.00 
2012-10-09,13582.88 ,13592.33 ,13473.31 ,13473.53 ,103630000.00 
2012-10-10,13473.53 ,13478.83 ,13327.62 ,13344.97 ,101120000.00 
2012-10-11,13346.28 ,13428.49 ,13326.12 ,13326.39 ,86630000.00 
2012-10-12,13325.62 ,13401.32 ,13296.43 ,13328.85 ,113740000.00 
2012-10-15,13329.54 ,13437.66 ,13325.93 ,13424.23 ,114880000.00 
2012-10-16,13423.84 ,13556.37 ,13423.76 ,13551.78 ,113450000.00 
2012-10-17,13539.63 ,13561.65 ,13468.90 ,13557.00 ,135570000.00 
2012-10-18,13553.24 ,13588.73 ,13510.93 ,13548.94 ,128410000.00 
2012-10-19,13545.33 ,13545.49 ,13312.22 ,13343.51 ,239080000.00 
